	Feature_Name	Phenotypic_Class	Value
231	DP__efficientnet_15	Hole	0.0
232	DP__efficientnet_15	Interphase	0.08420597887466241
233	DP__efficientnet_15	Large	0.045151728932649474
234	DP__efficientnet_15	Metaphase	0.0
235	DP__efficientnet_15	MetaphaseAlignment	0.014815496218023073
236	DP__efficientnet_15	OutOfFocus	0.0
237	DP__efficientnet_15	Polylobed	0.02421162226883899
238	DP__efficientnet_15	Prometaphase	5.093990072637275e-07
239	DP__efficientnet_15	SmallIrregular	0.012538070684064314
240	DP__efficientnet_16	ADCCM	0.0
241	DP__efficientnet_16	Anaphase	0.05282907094862703
242	DP__efficientnet_16	Apoptosis	0.07598962155158363
243	DP__efficientnet_16	Binuclear	0.024842580469645832
244	DP__efficientnet_16	Elongated	0.0
245	DP__efficientnet_16	Grape	0.0
246	DP__efficientnet_16	Hole	0.0
247	DP__efficientnet_16	Interphase	0.053545921747581965
248	DP__efficientnet_16	Large	0.01780239640212627
249	DP__efficientnet_16	Metaphase	0.03943562299454152
250	DP__efficientnet_16	MetaphaseAlignment	0.008029679842027126
251	DP__efficientnet_16	OutOfFocus	0.0
252	DP__efficientnet_16	Polylobed	0.00209254622741211
253	DP__efficientnet_16	Prometaphase	0.0554974997907719
254	DP__efficientnet_16	SmallIrregular	0.013323450301030474
255	DP__efficientnet_17	ADCCM	0.0
256	DP__efficientnet_17	Anaphase	0.03241097260744939
257	DP__efficientnet_17	Apoptosis	0.0009009706262272561
258	DP__efficientnet_17	Binuclear	0.06064375503156249
259	DP__efficientnet_17	Elongated	0.016784277690139616
260	DP__efficientnet_17	Grape	0.01382227734490422
261	DP__efficientnet_17	Hole	0.016081908160264155
262	DP__efficientnet_17	Interphase	0.04553086013232302
263	DP__efficientnet_17	Large	0.01944043973634114
264	DP__efficientnet_17	Metaphase	0.03821168230431005
265	DP__efficientnet_17	MetaphaseAlignment	0.03812986260774033
266	DP__efficientnet_17	OutOfFocus	0.0
267	DP__efficientnet_17	Polylobed	0.021957506611958968
268	DP__efficientnet_17	Prometaphase	0.11976676345176186
269	DP__efficientnet_17	SmallIrregular	0.03962618199003986
270	DP__efficientnet_18	ADCCM	0.002331780001979299
271	DP__efficientnet_18	Anaphase	0.0
272	DP__efficientnet_18	Apoptosis	0.006207651812431281
273	DP__efficientnet_18	Binuclear	0.059167309696912244
274	DP__efficientnet_18	Elongated	0.0007152782236122827
275	DP__efficientnet_18	Grape	0.0
276	DP__efficientnet_18	Hole	0.010502437911100929
277	DP__efficientnet_18	Interphase	0.0006597585877388286
278	DP__efficientnet_18	Large	0.0
279	DP__efficientnet_18	Metaphase	0.0
280	DP__efficientnet_18	MetaphaseAlignment	0.0
281	DP__efficientnet_18	OutOfFocus	0.042558275114561346
282	DP__efficientnet_18	Polylobed	0.009613103144095261
283	DP__efficientnet_18	Prometaphase	7.642853072665145e-07
284	DP__efficientnet_18	SmallIrregular	0.03248601602608579
285	DP__efficientnet_19	ADCCM	0.10195867553553017
286	DP__efficientnet_19	Anaphase	0.031544783876114674
287	DP__efficientnet_19	Apoptosis	0.0365145003558597
288	DP__efficientnet_19	Binuclear	0.0
289	DP__efficientnet_19	Elongated	0.05150686198445681
290	DP__efficientnet_19	Grape	0.00400484149530757
291	DP__efficientnet_19	Hole	0.0520157278862611
292	DP__efficientnet_19	Interphase	0.03389734469308569
293	DP__efficientnet_19	Large	0.0
294	DP__efficientnet_19	Metaphase	0.04999979143752109
295	DP__efficientnet_19	MetaphaseAlignment	0.03620177160800412
296	DP__efficientnet_19	OutOfFocus	0.012414409607300139
297	DP__efficientnet_19	Polylobed	0.04967880124920731
298	DP__efficientnet_19	Prometaphase	0.029110911335297907
299	DP__efficientnet_19	SmallIrregular	0.14911385126387114
300	DP__efficientnet_20	ADCCM	0.06171506601719481
301	DP__efficientnet_20	Anaphase	0.009492526515232025
302	DP__efficientnet_20	Apoptosis	0.038285513131194986
303	DP__efficientnet_20	Binuclear	0.061586282220992196
304	DP__efficientnet_20	Elongated	0.005971620499599656
305	DP__efficientnet_20	Grape	0.0
306	DP__efficientnet_20	Hole	0.028928744951786146
307	DP__efficientnet_20	Interphase	0.05374282274740427
308	DP__efficientnet_20	Large	0.008474682267181254
309	DP__efficientnet_20	Metaphase	0.07217467872076659
310	DP__efficientnet_20	MetaphaseAlignment	0.0
311	DP__efficientnet_20	OutOfFocus	0.011371978509306414
312	DP__efficientnet_20	Polylobed	0.03889878546035766
313	DP__efficientnet_20	Prometaphase	0.0018930752928251824
314	DP__efficientnet_20	SmallIrregular	0.036063681046241206
315	DP__efficientnet_21	ADCCM	0.016348804959486176
316	DP__efficientnet_21	Anaphase	0.0
317	DP__efficientnet_21	Apoptosis	0.021249693744713957
318	DP__efficientnet_21	Binuclear	0.0
319	DP__efficientnet_21	Elongated	0.018551362793385814
320	DP__efficientnet_21	Grape	0.04084029683872385
321	DP__efficientnet_21	Hole	0.009866483153252429
322	DP__efficientnet_21	Interphase	0.11260792616226432
323	DP__efficientnet_21	Large	0.0
324	DP__efficientnet_21	Metaphase	0.005157733407562187
325	DP__efficientnet_21	MetaphaseAlignment	0.014593224837478965
326	DP__efficientnet_21	OutOfFocus	0.0
327	DP__efficientnet_21	Polylobed	0.031023667706009974
328	DP__efficientnet_21	Prometaphase	0.013866698463070027
329	DP__efficientnet_21	SmallIrregular	0.011373105310030655
330	DP__efficientnet_22	ADCCM	0.00818229501284338
331	DP__efficientnet_22	Anaphase	0.0
332	DP__efficientnet_22	Apoptosis	7.525789201472483e-07
333	DP__efficientnet_22	Binuclear	0.0019973646199393374
334	DP__efficientnet_22	Elongated	0.0
335	DP__efficientnet_22	Grape	0.0
336	DP__efficientnet_22	Hole	0.03862685956194914
337	DP__efficientnet_22	Interphase	0.10648401352732469
338	DP__efficientnet_22	Large	0.002636696569072611
339	DP__efficientnet_22	Metaphase	0.0
340	DP__efficientnet_22	MetaphaseAlignment	0.04325071246286359
341	DP__efficientnet_22	OutOfFocus	0.0
342	DP__efficientnet_22	Polylobed	0.0
343	DP__efficientnet_22	Prometaphase	0.03475803594683433
344	DP__efficientnet_22	SmallIrregular	0.05112158984881055
345	DP__efficientnet_23	ADCCM	0.0067269233765914005
346	DP__efficientnet_23	Anaphase	0.01385466174246594
347	DP__efficientnet_23	Apoptosis	0.1423350966320986
348	DP__efficientnet_23	Binuclear	0.0
349	DP__efficientnet_23	Elongated	0.006072686093541794
350	DP__efficientnet_23	Grape	0.004840736041478622
351	DP__efficientnet_23	Hole	0.03833977584195443
352	DP__efficientnet_23	Interphase	0.09002989329409883
353	DP__efficientnet_23	Large	0.0006501613932654576
354	DP__efficientnet_23	Metaphase	0.14201816808317388
355	DP__efficientnet_23	MetaphaseAlignment	0.1170605562250864
356	DP__efficientnet_23	OutOfFocus	0.0
357	DP__efficientnet_23	Polylobed	0.014333870783853335
358	DP__efficientnet_23	Prometaphase	0.0016773731128551378
359	DP__efficientnet_23	SmallIrregular	0.040789881006963076
360	DP__efficientnet_24	ADCCM	0.009434354183742298
361	DP__efficientnet_24	Anaphase	0.0077562417670255825
362	DP__efficientnet_24	Apoptosis	0.03492042552961373
363	DP__efficientnet_24	Binuclear	0.0
364	DP__efficientnet_24	Elongated	0.02559050461659017
365	DP__efficientnet_24	Grape	0.027637945342658586
366	DP__efficientnet_24	Hole	0.004910971243866624
367	DP__efficientnet_24	Interphase	0.009466751785149254
368	DP__efficientnet_24	Large	0.0
369	DP__efficientnet_24	Metaphase	0.052057546745077836
370	DP__efficientnet_24	MetaphaseAlignment	9.554532421359027e-05
371	DP__efficientnet_24	OutOfFocus	0.0
372	DP__efficientnet_24	Polylobed	0.011787780674233922
373	DP__efficientnet_24	Prometaphase	6.28854504397131e-07
374	DP__efficientnet_24	SmallIrregular	0.0
375	DP__efficientnet_25	ADCCM	0.0
376	DP__efficientnet_25	Anaphase	0.0
377	DP__efficientnet_25	Apoptosis	0.0
378	DP__efficientnet_25	Binuclear	0.0
379	DP__efficientnet_25	Elongated	0.0
380	DP__efficientnet_25	Grape	0.0
381	DP__efficientnet_25	Hole	0.0
382	DP__efficientnet_25	Interphase	0.007277352512530243
383	DP__efficientnet_25	Large	0.0
384	DP__efficientnet_25	Metaphase	0.01733884862714662
385	DP__efficientnet_25	MetaphaseAlignment	0.0
386	DP__efficientnet_25	OutOfFocus	0.03291110592983628
387	DP__efficientnet_25	Polylobed	0.0
388	DP__efficientnet_25	Prometaphase	0.0037834536642802124
389	DP__efficientnet_25	SmallIrregular	0.0
390	DP__efficientnet_26	ADCCM	0.0
391	DP__efficientnet_26	Anaphase	0.0
392	DP__efficientnet_26	Apoptosis	0.0008853381301977902
393	DP__efficientnet_26	Binuclear	0.0
394	DP__efficientnet_26	Elongated	0.0
395	DP__efficientnet_26	Grape	0.005808111052622008
396	DP__efficientnet_26	Hole	0.015249057215361064
397	DP__efficientnet_26	Interphase	0.0
398	DP__efficientnet_26	Large	0.0
399	DP__efficientnet_26	Metaphase	0.0
400	DP__efficientnet_26	MetaphaseAlignment	0.01534867921713357
401	DP__efficientnet_26	OutOfFocus	0.039244673270959866
402	DP__efficientnet_26	Polylobed	0.03923991790652695
403	DP__efficientnet_26	Prometaphase	0.0
404	DP__efficientnet_26	SmallIrregular	0.006982651516504171
405	DP__efficientnet_27	ADCCM	0.0076675393074027084
406	DP__efficientnet_27	Anaphase	0.010029897355769738
