	Feature_Name	Phenotypic_Class	ML_coefficient
385	DP__efficientnet_25	MetaphaseAlignment	0.0012455444662114207
386	DP__efficientnet_25	OutOfFocus	0.008630991406349611
387	DP__efficientnet_25	Polylobed	0.025541995711807985
388	DP__efficientnet_25	Prometaphase	-0.01076172976915942
389	DP__efficientnet_25	SmallIrregular	-0.005992394371961445
390	DP__efficientnet_26	ADCCM	0.012900997236916917
391	DP__efficientnet_26	Anaphase	-0.01678961042822724
392	DP__efficientnet_26	Apoptosis	-0.007747401124343878
393	DP__efficientnet_26	Binuclear	0.006411985002521474
394	DP__efficientnet_26	Elongated	0.0057427942752358
395	DP__efficientnet_26	Grape	-0.005180563462990358
396	DP__efficientnet_26	Hole	-0.0005865054378818205
397	DP__efficientnet_26	Interphase	0.010069966727567705
398	DP__efficientnet_26	Large	-0.0017096754885536666
399	DP__efficientnet_26	Metaphase	0.009123373260935366
400	DP__efficientnet_26	MetaphaseAlignment	-0.002668149216764052
401	DP__efficientnet_26	OutOfFocus	-0.009510430873167214
402	DP__efficientnet_26	Polylobed	-0.009557367453910122
403	DP__efficientnet_26	Prometaphase	0.009748153283780826
404	DP__efficientnet_26	SmallIrregular	-0.00024756630112061695
405	DP__efficientnet_27	ADCCM	0.0076542032244503394
406	DP__efficientnet_27	Anaphase	-0.003169482349659999
407	DP__efficientnet_27	Apoptosis	0.011390280981438064
408	DP__efficientnet_27	Binuclear	-0.0014919945545352983
409	DP__efficientnet_27	Elongated	-0.0036159377274081615
410	DP__efficientnet_27	Grape	-0.009709310785801725
411	DP__efficientnet_27	Hole	0.0027563430453684487
412	DP__efficientnet_27	Interphase	0.023724613773782974
413	DP__efficientnet_27	Large	-0.00598020479525952
414	DP__efficientnet_27	Metaphase	-0.0037423891421727085
415	DP__efficientnet_27	MetaphaseAlignment	0.002799932162791434
416	DP__efficientnet_27	OutOfFocus	-0.0026393753291648957
417	DP__efficientnet_27	Polylobed	-0.010614689957867816
418	DP__efficientnet_27	Prometaphase	-0.005891705606252596
419	DP__efficientnet_27	SmallIrregular	-0.0014702829397087007
420	DP__efficientnet_28	ADCCM	-0.006756276624842096
421	DP__efficientnet_28	Anaphase	-0.0012901884743979973
422	DP__efficientnet_28	Apoptosis	-0.014956135301262379
423	DP__efficientnet_28	Binuclear	0.030244683343501992
424	DP__efficientnet_28	Elongated	0.004684794917830357
425	DP__efficientnet_28	Grape	-0.015153531856706712
426	DP__efficientnet_28	Hole	0.00707963428292512
427	DP__efficientnet_28	Interphase	0.0061255946339309
428	DP__efficientnet_28	Large	-0.004496780328721256
429	DP__efficientnet_28	Metaphase	-0.01178492978783271
430	DP__efficientnet_28	MetaphaseAlignment	0.00017099213764770185
