	Feature_Name	Phenotypic_Class	ML_coefficient
1421	CP__Neighbors_FirstClosestDistance_Adjacent	OutOfFocus	0.0
1422	CP__Neighbors_FirstClosestDistance_Adjacent	Polylobed	0.0
1423	CP__Neighbors_FirstClosestDistance_Adjacent	Prometaphase	0.0
1424	CP__Neighbors_FirstClosestDistance_Adjacent	SmallIrregular	0.0
1425	CP__Neighbors_FirstClosestObjectNumber_Adjacent	ADCCM	0.0
1426	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Anaphase	0.0
1427	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Apoptosis	0.0088480176843995
1428	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Binuclear	0.0
1429	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Elongated	-0.009777467279461025
1430	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Grape	0.0
1431	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Hole	-0.04892570999276996
1432	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Interphase	0.0
1433	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Large	0.0
1434	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Metaphase	0.0
1435	CP__Neighbors_FirstClosestObjectNumber_Adjacent	MetaphaseAlignment	0.0
1436	CP__Neighbors_FirstClosestObjectNumber_Adjacent	OutOfFocus	0.0
1437	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Polylobed	-0.045568232031272686
1438	CP__Neighbors_FirstClosestObjectNumber_Adjacent	Prometaphase	0.0
1439	CP__Neighbors_FirstClosestObjectNumber_Adjacent	SmallIrregular	0.006569987293366814
1440	CP__Neighbors_NumberOfNeighbors_Adjacent	ADCCM	0.0
1441	CP__Neighbors_NumberOfNeighbors_Adjacent	Anaphase	0.005445094598458489
1442	CP__Neighbors_NumberOfNeighbors_Adjacent	Apoptosis	0.0
1443	CP__Neighbors_NumberOfNeighbors_Adjacent	Binuclear	-0.004715103766457535
1444	CP__Neighbors_NumberOfNeighbors_Adjacent	Elongated	0.0
1445	CP__Neighbors_NumberOfNeighbors_Adjacent	Grape	-0.01282329126893328
1446	CP__Neighbors_NumberOfNeighbors_Adjacent	Hole	0.0
1447	CP__Neighbors_NumberOfNeighbors_Adjacent	Interphase	0.10019324664711426
1448	CP__Neighbors_NumberOfNeighbors_Adjacent	Large	0.0
1449	CP__Neighbors_NumberOfNeighbors_Adjacent	Metaphase	0.0
1450	CP__Neighbors_NumberOfNeighbors_Adjacent	MetaphaseAlignment	0.0
1451	CP__Neighbors_NumberOfNeighbors_Adjacent	OutOfFocus	0.0
1452	CP__Neighbors_NumberOfNeighbors_Adjacent	Polylobed	-0.0012447558965386406
1453	CP__Neighbors_NumberOfNeighbors_Adjacent	Prometaphase	0.015003516425951963
1454	CP__Neighbors_NumberOfNeighbors_Adjacent	SmallIrregular	-0.02098914843104182
1455	CP__Neighbors_PercentTouching_Adjacent	ADCCM	0.039155612405043005
1456	CP__Neighbors_PercentTouching_Adjacent	Anaphase	0.0
1457	CP__Neighbors_PercentTouching_Adjacent	Apoptosis	0.0
1458	CP__Neighbors_PercentTouching_Adjacent	Binuclear	0.0
1459	CP__Neighbors_PercentTouching_Adjacent	Elongated	0.07539069386823222
1460	CP__Neighbors_PercentTouching_Adjacent	Grape	0.0
1461	CP__Neighbors_PercentTouching_Adjacent	Hole	0.005923116013443683
1462	CP__Neighbors_PercentTouching_Adjacent	Interphase	-0.022580399382505237
1463	CP__Neighbors_PercentTouching_Adjacent	Large	0.0
1464	CP__Neighbors_PercentTouching_Adjacent	Metaphase	0.0
1465	CP__Neighbors_PercentTouching_Adjacent	MetaphaseAlignment	0.0
1466	CP__Neighbors_PercentTouching_Adjacent	OutOfFocus	-0.028525770003240514
1467	CP__Neighbors_PercentTouching_Adjacent	Polylobed	-0.008287523383139293
1468	CP__Neighbors_PercentTouching_Adjacent	Prometaphase	0.0
1469	CP__Neighbors_PercentTouching_Adjacent	SmallIrregular	0.0
1470	CP__Neighbors_SecondClosestDistance_Adjacent	ADCCM	0.0
1471	CP__Neighbors_SecondClosestDistance_Adjacent	Anaphase	0.020339181438900303
1472	CP__Neighbors_SecondClosestDistance_Adjacent	Apoptosis	-0.04922441333876428
1473	CP__Neighbors_SecondClosestDistance_Adjacent	Binuclear	0.0
1474	CP__Neighbors_SecondClosestDistance_Adjacent	Elongated	0.0
1475	CP__Neighbors_SecondClosestDistance_Adjacent	Grape	0.01309882911374751
1476	CP__Neighbors_SecondClosestDistance_Adjacent	Hole	-0.05431281445674632
1477	CP__Neighbors_SecondClosestDistance_Adjacent	Interphase	0.0
1478	CP__Neighbors_SecondClosestDistance_Adjacent	Large	0.0
1479	CP__Neighbors_SecondClosestDistance_Adjacent	Metaphase	-0.04197226445013135
1480	CP__Neighbors_SecondClosestDistance_Adjacent	MetaphaseAlignment	0.0
1481	CP__Neighbors_SecondClosestDistance_Adjacent	OutOfFocus	-0.023117114515868536
1482	CP__Neighbors_SecondClosestDistance_Adjacent	Polylobed	0.032021788718119726
1483	CP__Neighbors_SecondClosestDistance_Adjacent	Prometaphase	0.0
1484	CP__Neighbors_SecondClosestDistance_Adjacent	SmallIrregular	0.0
1485	CP__Neighbors_SecondClosestObjectNumber_Adjacent	ADCCM	0.0
1486	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Anaphase	0.0
1487	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Apoptosis	0.0
1488	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Binuclear	0.0
1489	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Elongated	0.0
1490	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Grape	0.004302034139894995
1491	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Hole	0.0
1492	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Interphase	0.057508314661099215
1493	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Large	0.0
1494	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Metaphase	-0.0701324191546101
1495	CP__Neighbors_SecondClosestObjectNumber_Adjacent	MetaphaseAlignment	0.0
1496	CP__Neighbors_SecondClosestObjectNumber_Adjacent	OutOfFocus	0.0
1497	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Polylobed	0.0
1498	CP__Neighbors_SecondClosestObjectNumber_Adjacent	Prometaphase	0.029205443076786828
1499	CP__Neighbors_SecondClosestObjectNumber_Adjacent	SmallIrregular	-0.05454080354793374
1500	CP__Number_Object_Number	ADCCM	0.0
1501	CP__Number_Object_Number	Anaphase	0.0
1502	CP__Number_Object_Number	Apoptosis	0.0
1503	CP__Number_Object_Number	Binuclear	-0.08537431584413635
1504	CP__Number_Object_Number	Elongated	0.0
1505	CP__Number_Object_Number	Grape	0.0
1506	CP__Number_Object_Number	Hole	0.0
1507	CP__Number_Object_Number	Interphase	6.865201763289956e-08
1508	CP__Number_Object_Number	Large	0.0
1509	CP__Number_Object_Number	Metaphase	0.0
1510	CP__Number_Object_Number	MetaphaseAlignment	0.0
1511	CP__Number_Object_Number	OutOfFocus	-0.06796895841813226
1512	CP__Number_Object_Number	Polylobed	0.0
1513	CP__Number_Object_Number	Prometaphase	0.0
1514	CP__Number_Object_Number	SmallIrregular	0.0
1515	CP__RadialDistribution_FracAtD_DNA_1of4	ADCCM	0.0
1516	CP__RadialDistribution_FracAtD_DNA_1of4	Anaphase	0.10929646613668977
1517	CP__RadialDistribution_FracAtD_DNA_1of4	Apoptosis	0.0
1518	CP__RadialDistribution_FracAtD_DNA_1of4	Binuclear	-0.06999907196354206
1519	CP__RadialDistribution_FracAtD_DNA_1of4	Elongated	0.0
1520	CP__RadialDistribution_FracAtD_DNA_1of4	Grape	0.0
1521	CP__RadialDistribution_FracAtD_DNA_1of4	Hole	0.0
1522	CP__RadialDistribution_FracAtD_DNA_1of4	Interphase	0.022925914328807723
1523	CP__RadialDistribution_FracAtD_DNA_1of4	Large	0.0053230627757613735
1524	CP__RadialDistribution_FracAtD_DNA_1of4	Metaphase	0.0
1525	CP__RadialDistribution_FracAtD_DNA_1of4	MetaphaseAlignment	-0.011563252013708315
1526	CP__RadialDistribution_FracAtD_DNA_1of4	OutOfFocus	-0.04409603674302451
1527	CP__RadialDistribution_FracAtD_DNA_1of4	Polylobed	0.027985279658978988
1528	CP__RadialDistribution_FracAtD_DNA_1of4	Prometaphase	0.08056699976028286
1529	CP__RadialDistribution_FracAtD_DNA_1of4	SmallIrregular	0.0
1530	CP__RadialDistribution_FracAtD_DNA_2of4	ADCCM	0.0
1531	CP__RadialDistribution_FracAtD_DNA_2of4	Anaphase	0.0
1532	CP__RadialDistribution_FracAtD_DNA_2of4	Apoptosis	0.0335449679778608
1533	CP__RadialDistribution_FracAtD_DNA_2of4	Binuclear	0.055633105586084725
1534	CP__RadialDistribution_FracAtD_DNA_2of4	Elongated	0.07916876592577098
1535	CP__RadialDistribution_FracAtD_DNA_2of4	Grape	-0.07397707668358093
1536	CP__RadialDistribution_FracAtD_DNA_2of4	Hole	0.0
1537	CP__RadialDistribution_FracAtD_DNA_2of4	Interphase	0.0
1538	CP__RadialDistribution_FracAtD_DNA_2of4	Large	0.0
1539	CP__RadialDistribution_FracAtD_DNA_2of4	Metaphase	0.0
1540	CP__RadialDistribution_FracAtD_DNA_2of4	MetaphaseAlignment	0.0
1541	CP__RadialDistribution_FracAtD_DNA_2of4	OutOfFocus	0.003311872008311123
1542	CP__RadialDistribution_FracAtD_DNA_2of4	Polylobed	0.0
1543	CP__RadialDistribution_FracAtD_DNA_2of4	Prometaphase	-0.012083636832430234
1544	CP__RadialDistribution_FracAtD_DNA_2of4	SmallIrregular	0.0
1545	CP__RadialDistribution_FracAtD_DNA_3of4	ADCCM	0.0
1546	CP__RadialDistribution_FracAtD_DNA_3of4	Anaphase	0.0
1547	CP__RadialDistribution_FracAtD_DNA_3of4	Apoptosis	0.10899204976746119
1548	CP__RadialDistribution_FracAtD_DNA_3of4	Binuclear	0.00988704371153365
1549	CP__RadialDistribution_FracAtD_DNA_3of4	Elongated	0.06996877953422224
1550	CP__RadialDistribution_FracAtD_DNA_3of4	Grape	0.0
1551	CP__RadialDistribution_FracAtD_DNA_3of4	Hole	0.0
1552	CP__RadialDistribution_FracAtD_DNA_3of4	Interphase	0.0
1553	CP__RadialDistribution_FracAtD_DNA_3of4	Large	0.0
1554	CP__RadialDistribution_FracAtD_DNA_3of4	Metaphase	0.0
1555	CP__RadialDistribution_FracAtD_DNA_3of4	MetaphaseAlignment	-0.012542525619366016
1556	CP__RadialDistribution_FracAtD_DNA_3of4	OutOfFocus	-0.020789083467504178
1557	CP__RadialDistribution_FracAtD_DNA_3of4	Polylobed	-0.04201774684602261
1558	CP__RadialDistribution_FracAtD_DNA_3of4	Prometaphase	0.011499427207093916
1559	CP__RadialDistribution_FracAtD_DNA_3of4	SmallIrregular	0.0
1560	CP__RadialDistribution_FracAtD_DNA_4of4	ADCCM	-0.04954332797516699
1561	CP__RadialDistribution_FracAtD_DNA_4of4	Anaphase	0.0
1562	CP__RadialDistribution_FracAtD_DNA_4of4	Apoptosis	0.07030642910869915
1563	CP__RadialDistribution_FracAtD_DNA_4of4	Binuclear	0.0
1564	CP__RadialDistribution_FracAtD_DNA_4of4	Elongated	0.05576823925925946
1565	CP__RadialDistribution_FracAtD_DNA_4of4	Grape	0.0
1566	CP__RadialDistribution_FracAtD_DNA_4of4	Hole	0.08161901323224174
1567	CP__RadialDistribution_FracAtD_DNA_4of4	Interphase	-0.019975061536078823
1568	CP__RadialDistribution_FracAtD_DNA_4of4	Large	0.0
1569	CP__RadialDistribution_FracAtD_DNA_4of4	Metaphase	0.0
1570	CP__RadialDistribution_FracAtD_DNA_4of4	MetaphaseAlignment	-0.07396033463034317
1571	CP__RadialDistribution_FracAtD_DNA_4of4	OutOfFocus	0.011594419687588502
1572	CP__RadialDistribution_FracAtD_DNA_4of4	Polylobed	0.0
1573	CP__RadialDistribution_FracAtD_DNA_4of4	Prometaphase	-0.029637871134773532
1574	CP__RadialDistribution_FracAtD_DNA_4of4	SmallIrregular	0.0
1575	CP__RadialDistribution_MeanFrac_DNA_1of4	ADCCM	0.0
1576	CP__RadialDistribution_MeanFrac_DNA_1of4	Anaphase	0.0
1577	CP__RadialDistribution_MeanFrac_DNA_1of4	Apoptosis	0.0
1578	CP__RadialDistribution_MeanFrac_DNA_1of4	Binuclear	0.03885883465451958
1579	CP__RadialDistribution_MeanFrac_DNA_1of4	Elongated	0.0028305572385936744
1580	CP__RadialDistribution_MeanFrac_DNA_1of4	Grape	0.0
1581	CP__RadialDistribution_MeanFrac_DNA_1of4	Hole	-0.04650567146218355
1582	CP__RadialDistribution_MeanFrac_DNA_1of4	Interphase	0.0
1583	CP__RadialDistribution_MeanFrac_DNA_1of4	Large	0.0
1584	CP__RadialDistribution_MeanFrac_DNA_1of4	Metaphase	-0.0014621127160295284
1585	CP__RadialDistribution_MeanFrac_DNA_1of4	MetaphaseAlignment	-0.002896079664768173
1586	CP__RadialDistribution_MeanFrac_DNA_1of4	OutOfFocus	0.0
1587	CP__RadialDistribution_MeanFrac_DNA_1of4	Polylobed	0.04441733916365039
1588	CP__RadialDistribution_MeanFrac_DNA_1of4	Prometaphase	-0.04037963907649399
1589	CP__RadialDistribution_MeanFrac_DNA_1of4	SmallIrregular	0.03855186091111334
1590	CP__RadialDistribution_MeanFrac_DNA_2of4	ADCCM	0.0
1591	CP__RadialDistribution_MeanFrac_DNA_2of4	Anaphase	-0.07562326256446292
1592	CP__RadialDistribution_MeanFrac_DNA_2of4	Apoptosis	0.0
1593	CP__RadialDistribution_MeanFrac_DNA_2of4	Binuclear	-0.03949494565195421
1594	CP__RadialDistribution_MeanFrac_DNA_2of4	Elongated	-0.06729996446642135
1595	CP__RadialDistribution_MeanFrac_DNA_2of4	Grape	0.0
1596	CP__RadialDistribution_MeanFrac_DNA_2of4	Hole	0.0
1597	CP__RadialDistribution_MeanFrac_DNA_2of4	Interphase	-0.0383259094268054
1598	CP__RadialDistribution_MeanFrac_DNA_2of4	Large	0.10221782363701296
1599	CP__RadialDistribution_MeanFrac_DNA_2of4	Metaphase	0.059922919621138195
1600	CP__RadialDistribution_MeanFrac_DNA_2of4	MetaphaseAlignment	0.009078723051057863
1601	CP__RadialDistribution_MeanFrac_DNA_2of4	OutOfFocus	0.0
1602	CP__RadialDistribution_MeanFrac_DNA_2of4	Polylobed	0.0
1603	CP__RadialDistribution_MeanFrac_DNA_2of4	Prometaphase	0.0
1604	CP__RadialDistribution_MeanFrac_DNA_2of4	SmallIrregular	0.0
1605	CP__RadialDistribution_MeanFrac_DNA_3of4	ADCCM	0.0
1606	CP__RadialDistribution_MeanFrac_DNA_3of4	Anaphase	0.09163292947330438
1607	CP__RadialDistribution_MeanFrac_DNA_3of4	Apoptosis	0.013645957998326071
1608	CP__RadialDistribution_MeanFrac_DNA_3of4	Binuclear	-0.00047448104822918417
1609	CP__RadialDistribution_MeanFrac_DNA_3of4	Elongated	0.0
1610	CP__RadialDistribution_MeanFrac_DNA_3of4	Grape	0.0
1611	CP__RadialDistribution_MeanFrac_DNA_3of4	Hole	0.0
1612	CP__RadialDistribution_MeanFrac_DNA_3of4	Interphase	0.02530586531202925
1613	CP__RadialDistribution_MeanFrac_DNA_3of4	Large	0.0
1614	CP__RadialDistribution_MeanFrac_DNA_3of4	Metaphase	0.0
1615	CP__RadialDistribution_MeanFrac_DNA_3of4	MetaphaseAlignment	0.0
1616	CP__RadialDistribution_MeanFrac_DNA_3of4	OutOfFocus	-0.07914728268610537
1617	CP__RadialDistribution_MeanFrac_DNA_3of4	Polylobed	-0.017365525455643654
1618	CP__RadialDistribution_MeanFrac_DNA_3of4	Prometaphase	0.025336219504512446
1619	CP__RadialDistribution_MeanFrac_DNA_3of4	SmallIrregular	0.0
1620	CP__RadialDistribution_MeanFrac_DNA_4of4	ADCCM	0.0
1621	CP__RadialDistribution_MeanFrac_DNA_4of4	Anaphase	0.0
1622	CP__RadialDistribution_MeanFrac_DNA_4of4	Apoptosis	0.0
1623	CP__RadialDistribution_MeanFrac_DNA_4of4	Binuclear	-0.07472512132703175
1624	CP__RadialDistribution_MeanFrac_DNA_4of4	Elongated	0.0027689739299337317
1625	CP__RadialDistribution_MeanFrac_DNA_4of4	Grape	0.012334549686968347
1626	CP__RadialDistribution_MeanFrac_DNA_4of4	Hole	-0.018440556010900232
1627	CP__RadialDistribution_MeanFrac_DNA_4of4	Interphase	-0.06895699221863776
1628	CP__RadialDistribution_MeanFrac_DNA_4of4	Large	0.0
1629	CP__RadialDistribution_MeanFrac_DNA_4of4	Metaphase	0.002237191281872748
1630	CP__RadialDistribution_MeanFrac_DNA_4of4	MetaphaseAlignment	0.00027141087257594187
1631	CP__RadialDistribution_MeanFrac_DNA_4of4	OutOfFocus	-0.013323092819107865
1632	CP__RadialDistribution_MeanFrac_DNA_4of4	Polylobed	0.0
1633	CP__RadialDistribution_MeanFrac_DNA_4of4	Prometaphase	0.0
1634	CP__RadialDistribution_MeanFrac_DNA_4of4	SmallIrregular	0.0
1635	CP__RadialDistribution_RadialCV_DNA_1of4	ADCCM	0.0
1636	CP__RadialDistribution_RadialCV_DNA_1of4	Anaphase	0.0
1637	CP__RadialDistribution_RadialCV_DNA_1of4	Apoptosis	-0.002066635906908571
1638	CP__RadialDistribution_RadialCV_DNA_1of4	Binuclear	0.0
1639	CP__RadialDistribution_RadialCV_DNA_1of4	Elongated	0.0
1640	CP__RadialDistribution_RadialCV_DNA_1of4	Grape	0.0945590365643442
1641	CP__RadialDistribution_RadialCV_DNA_1of4	Hole	0.0
1642	CP__RadialDistribution_RadialCV_DNA_1of4	Interphase	0.0
1643	CP__RadialDistribution_RadialCV_DNA_1of4	Large	0.022153971162439196
1644	CP__RadialDistribution_RadialCV_DNA_1of4	Metaphase	0.0
1645	CP__RadialDistribution_RadialCV_DNA_1of4	MetaphaseAlignment	0.0
1646	CP__RadialDistribution_RadialCV_DNA_1of4	OutOfFocus	0.09864315908298987
1647	CP__RadialDistribution_RadialCV_DNA_1of4	Polylobed	0.0
1648	CP__RadialDistribution_RadialCV_DNA_1of4	Prometaphase	0.0
1649	CP__RadialDistribution_RadialCV_DNA_1of4	SmallIrregular	-0.015050074842935243
1650	CP__RadialDistribution_RadialCV_DNA_2of4	ADCCM	0.0
1651	CP__RadialDistribution_RadialCV_DNA_2of4	Anaphase	0.0
1652	CP__RadialDistribution_RadialCV_DNA_2of4	Apoptosis	0.02176769489830162
1653	CP__RadialDistribution_RadialCV_DNA_2of4	Binuclear	0.0
1654	CP__RadialDistribution_RadialCV_DNA_2of4	Elongated	-0.044759650639953796
1655	CP__RadialDistribution_RadialCV_DNA_2of4	Grape	0.007282206553671446
1656	CP__RadialDistribution_RadialCV_DNA_2of4	Hole	-0.009138318750707334
1657	CP__RadialDistribution_RadialCV_DNA_2of4	Interphase	0.027187192173509102
1658	CP__RadialDistribution_RadialCV_DNA_2of4	Large	-0.028186595618234722
1659	CP__RadialDistribution_RadialCV_DNA_2of4	Metaphase	0.025047557796154734
1660	CP__RadialDistribution_RadialCV_DNA_2of4	MetaphaseAlignment	0.05547988577043296
1661	CP__RadialDistribution_RadialCV_DNA_2of4	OutOfFocus	-0.003254146038154246
1662	CP__RadialDistribution_RadialCV_DNA_2of4	Polylobed	2.9427138795756007e-05
1663	CP__RadialDistribution_RadialCV_DNA_2of4	Prometaphase	0.0
1664	CP__RadialDistribution_RadialCV_DNA_2of4	SmallIrregular	0.0
1665	CP__RadialDistribution_RadialCV_DNA_3of4	ADCCM	0.0
1666	CP__RadialDistribution_RadialCV_DNA_3of4	Anaphase	0.0
1667	CP__RadialDistribution_RadialCV_DNA_3of4	Apoptosis	0.0
1668	CP__RadialDistribution_RadialCV_DNA_3of4	Binuclear	0.0
1669	CP__RadialDistribution_RadialCV_DNA_3of4	Elongated	0.0
1670	CP__RadialDistribution_RadialCV_DNA_3of4	Grape	0.0
1671	CP__RadialDistribution_RadialCV_DNA_3of4	Hole	-0.017311758019014824
1672	CP__RadialDistribution_RadialCV_DNA_3of4	Interphase	0.029447338781336693
1673	CP__RadialDistribution_RadialCV_DNA_3of4	Large	0.023556849896475156
1674	CP__RadialDistribution_RadialCV_DNA_3of4	Metaphase	-0.018313841052492695
1675	CP__RadialDistribution_RadialCV_DNA_3of4	MetaphaseAlignment	0.0
1676	CP__RadialDistribution_RadialCV_DNA_3of4	OutOfFocus	0.0
1677	CP__RadialDistribution_RadialCV_DNA_3of4	Polylobed	-0.034920049058690464
1678	CP__RadialDistribution_RadialCV_DNA_3of4	Prometaphase	0.02775954218738943
1679	CP__RadialDistribution_RadialCV_DNA_3of4	SmallIrregular	0.0
1680	CP__RadialDistribution_RadialCV_DNA_4of4	ADCCM	0.0
1681	CP__RadialDistribution_RadialCV_DNA_4of4	Anaphase	0.0
1682	CP__RadialDistribution_RadialCV_DNA_4of4	Apoptosis	0.0
1683	CP__RadialDistribution_RadialCV_DNA_4of4	Binuclear	0.0014418856190509502
1684	CP__RadialDistribution_RadialCV_DNA_4of4	Elongated	0.0
1685	CP__RadialDistribution_RadialCV_DNA_4of4	Grape	0.0
1686	CP__RadialDistribution_RadialCV_DNA_4of4	Hole	0.0
1687	CP__RadialDistribution_RadialCV_DNA_4of4	Interphase	-0.034644148684081964
1688	CP__RadialDistribution_RadialCV_DNA_4of4	Large	0.0
1689	CP__RadialDistribution_RadialCV_DNA_4of4	Metaphase	0.0
1690	CP__RadialDistribution_RadialCV_DNA_4of4	MetaphaseAlignment	0.0
1691	CP__RadialDistribution_RadialCV_DNA_4of4	OutOfFocus	0.0
1692	CP__RadialDistribution_RadialCV_DNA_4of4	Polylobed	-0.022413903387479946
1693	CP__RadialDistribution_RadialCV_DNA_4of4	Prometaphase	0.09908482338036907
1694	CP__RadialDistribution_RadialCV_DNA_4of4	SmallIrregular	0.0
1695	CP__Texture_AngularSecondMoment_DNA_3_00_256	ADCCM	0.0
1696	CP__Texture_AngularSecondMoment_DNA_3_00_256	Anaphase	0.0
1697	CP__Texture_AngularSecondMoment_DNA_3_00_256	Apoptosis	0.0
1698	CP__Texture_AngularSecondMoment_DNA_3_00_256	Binuclear	0.0
1699	CP__Texture_AngularSecondMoment_DNA_3_00_256	Elongated	0.0
1700	CP__Texture_AngularSecondMoment_DNA_3_00_256	Grape	0.0
1701	CP__Texture_AngularSecondMoment_DNA_3_00_256	Hole	0.0
1702	CP__Texture_AngularSecondMoment_DNA_3_00_256	Interphase	0.0
1703	CP__Texture_AngularSecondMoment_DNA_3_00_256	Large	0.0
1704	CP__Texture_AngularSecondMoment_DNA_3_00_256	Metaphase	0.0
1705	CP__Texture_AngularSecondMoment_DNA_3_00_256	MetaphaseAlignment	0.0
1706	CP__Texture_AngularSecondMoment_DNA_3_00_256	OutOfFocus	0.0
1707	CP__Texture_AngularSecondMoment_DNA_3_00_256	Polylobed	0.0
1708	CP__Texture_AngularSecondMoment_DNA_3_00_256	Prometaphase	0.0
1709	CP__Texture_AngularSecondMoment_DNA_3_00_256	SmallIrregular	0.0
1710	CP__Texture_AngularSecondMoment_DNA_3_01_256	ADCCM	0.0
1711	CP__Texture_AngularSecondMoment_DNA_3_01_256	Anaphase	0.0
1712	CP__Texture_AngularSecondMoment_DNA_3_01_256	Apoptosis	0.0
1713	CP__Texture_AngularSecondMoment_DNA_3_01_256	Binuclear	0.0
1714	CP__Texture_AngularSecondMoment_DNA_3_01_256	Elongated	0.0
1715	CP__Texture_AngularSecondMoment_DNA_3_01_256	Grape	0.0
1716	CP__Texture_AngularSecondMoment_DNA_3_01_256	Hole	0.0
1717	CP__Texture_AngularSecondMoment_DNA_3_01_256	Interphase	0.0
1718	CP__Texture_AngularSecondMoment_DNA_3_01_256	Large	0.0
1719	CP__Texture_AngularSecondMoment_DNA_3_01_256	Metaphase	0.0
1720	CP__Texture_AngularSecondMoment_DNA_3_01_256	MetaphaseAlignment	0.0
1721	CP__Texture_AngularSecondMoment_DNA_3_01_256	OutOfFocus	0.0
1722	CP__Texture_AngularSecondMoment_DNA_3_01_256	Polylobed	0.0
1723	CP__Texture_AngularSecondMoment_DNA_3_01_256	Prometaphase	0.0
1724	CP__Texture_AngularSecondMoment_DNA_3_01_256	SmallIrregular	0.0
1725	CP__Texture_AngularSecondMoment_DNA_3_02_256	ADCCM	0.0
1726	CP__Texture_AngularSecondMoment_DNA_3_02_256	Anaphase	0.0
1727	CP__Texture_AngularSecondMoment_DNA_3_02_256	Apoptosis	0.0
1728	CP__Texture_AngularSecondMoment_DNA_3_02_256	Binuclear	0.0
1729	CP__Texture_AngularSecondMoment_DNA_3_02_256	Elongated	0.0
1730	CP__Texture_AngularSecondMoment_DNA_3_02_256	Grape	0.0
1731	CP__Texture_AngularSecondMoment_DNA_3_02_256	Hole	0.0
1732	CP__Texture_AngularSecondMoment_DNA_3_02_256	Interphase	0.0
1733	CP__Texture_AngularSecondMoment_DNA_3_02_256	Large	0.0
1734	CP__Texture_AngularSecondMoment_DNA_3_02_256	Metaphase	0.0
1735	CP__Texture_AngularSecondMoment_DNA_3_02_256	MetaphaseAlignment	0.0
1736	CP__Texture_AngularSecondMoment_DNA_3_02_256	OutOfFocus	0.0
1737	CP__Texture_AngularSecondMoment_DNA_3_02_256	Polylobed	0.0
1738	CP__Texture_AngularSecondMoment_DNA_3_02_256	Prometaphase	0.0
1739	CP__Texture_AngularSecondMoment_DNA_3_02_256	SmallIrregular	0.0
1740	CP__Texture_AngularSecondMoment_DNA_3_03_256	ADCCM	0.0
1741	CP__Texture_AngularSecondMoment_DNA_3_03_256	Anaphase	0.0
1742	CP__Texture_AngularSecondMoment_DNA_3_03_256	Apoptosis	0.0
1743	CP__Texture_AngularSecondMoment_DNA_3_03_256	Binuclear	0.0
1744	CP__Texture_AngularSecondMoment_DNA_3_03_256	Elongated	0.0
1745	CP__Texture_AngularSecondMoment_DNA_3_03_256	Grape	0.0
1746	CP__Texture_AngularSecondMoment_DNA_3_03_256	Hole	0.0
1747	CP__Texture_AngularSecondMoment_DNA_3_03_256	Interphase	0.0
1748	CP__Texture_AngularSecondMoment_DNA_3_03_256	Large	0.0
1749	CP__Texture_AngularSecondMoment_DNA_3_03_256	Metaphase	0.0
1750	CP__Texture_AngularSecondMoment_DNA_3_03_256	MetaphaseAlignment	0.0
1751	CP__Texture_AngularSecondMoment_DNA_3_03_256	OutOfFocus	0.0
1752	CP__Texture_AngularSecondMoment_DNA_3_03_256	Polylobed	0.0
1753	CP__Texture_AngularSecondMoment_DNA_3_03_256	Prometaphase	0.0
1754	CP__Texture_AngularSecondMoment_DNA_3_03_256	SmallIrregular	0.0
1755	CP__Texture_Contrast_DNA_3_00_256	ADCCM	0.0
1756	CP__Texture_Contrast_DNA_3_00_256	Anaphase	0.0
1757	CP__Texture_Contrast_DNA_3_00_256	Apoptosis	0.0
1758	CP__Texture_Contrast_DNA_3_00_256	Binuclear	0.018247481305258828
1759	CP__Texture_Contrast_DNA_3_00_256	Elongated	0.0
1760	CP__Texture_Contrast_DNA_3_00_256	Grape	0.003045138168488732
1761	CP__Texture_Contrast_DNA_3_00_256	Hole	-0.0001781851351608162
1762	CP__Texture_Contrast_DNA_3_00_256	Interphase	0.0
1763	CP__Texture_Contrast_DNA_3_00_256	Large	-0.000668746979024937
1764	CP__Texture_Contrast_DNA_3_00_256	Metaphase	0.0
1765	CP__Texture_Contrast_DNA_3_00_256	MetaphaseAlignment	0.0
1766	CP__Texture_Contrast_DNA_3_00_256	OutOfFocus	-0.008982050735021322
1767	CP__Texture_Contrast_DNA_3_00_256	Polylobed	0.0
1768	CP__Texture_Contrast_DNA_3_00_256	Prometaphase	0.01506423113801191
