UMAP1	UMAP2	UMAP3	Mitocheck_Phenotypic_Class
4.0037804	6.6536026	4.358438	Polylobed
2.6103265	5.6103525	5.573509	Polylobed
6.0490394	6.8002987	3.2550404	Binuclear
2.4760296	6.38646	3.8709328	Polylobed
2.5772061	5.55837	5.5397587	Polylobed
5.828743	6.625436	3.4039395	Binuclear
2.656321	6.46207	3.9529755	Polylobed
2.753406	6.2072415	4.0170565	Polylobed
2.5529583	5.5104613	5.521602	Polylobed
2.6668792	5.631786	5.2793374	Polylobed
6.1629305	7.1910424	3.4853857	Binuclear
2.5624595	5.509378	5.5050325	Polylobed
3.4812717	6.5518885	3.464792	Polylobed
2.7355402	5.512753	5.0498567	Polylobed
3.7558856	6.50859	4.1832356	Polylobed
2.9364443	6.547753	3.4776967	Polylobed
2.542607	5.530452	5.4297504	Polylobed
2.8220284	6.495913	3.4198692	Polylobed
2.8383248	6.552873	3.492716	Polylobed
3.1089907	5.7868924	4.6280866	Polylobed
2.9546976	5.774824	4.666329	Polylobed
5.257776	6.3942823	4.012306	Polylobed
3.0204327	5.687067	4.574824	Polylobed
2.343648	4.937807	5.5838146	Polylobed
2.3155305	4.916954	5.61001	Polylobed
2.33565	4.9381475	5.584427	Polylobed
2.3392885	4.928882	5.5907826	Polylobed
2.3260577	4.929529	5.5978923	Polylobed
2.329378	4.931166	5.594794	Polylobed
2.3545067	4.971842	5.5724435	Polylobed
2.835238	5.9970403	4.673283	Polylobed
2.8383906	6.111048	4.52872	Polylobed
2.9020603	6.092969	4.9014673	Polylobed
2.805154	6.2552342	4.763229	Polylobed
4.154432	6.866985	2.6055605	Hole
8.147915	6.8215823	1.8650411	Hole
5.326403	6.4467134	3.705207	Polylobed
4.8281393	5.7728295	3.7584927	Polylobed
4.8788624	5.792528	3.7747905	Polylobed
7.0799375	6.4863343	2.4430966	Hole
7.232842	6.9689174	2.856252	SmallIrregular
7.075898	6.520934	2.536034	UndefinedCondensed
8.307031	6.4205904	1.985786	UndefinedCondensed
3.6958625	4.7657385	2.4285483	Polylobed
3.6796656	4.753072	2.4194057	Polylobed
3.6863256	4.7758865	2.438911	Polylobed
3.6844022	4.773411	2.4334424	Polylobed
4.601793	5.999057	2.0408926	Elongated
4.614979	6.0620317	2.025559	Elongated
6.9803543	7.0650506	3.0243807	Hole
3.916892	5.3882623	3.5296173	Polylobed
5.5911436	6.8115788	3.4174757	Polylobed
5.4781203	6.75285	3.5115187	Polylobed
5.5390134	6.8811946	3.4047952	Polylobed
6.296686	7.165906	3.0761075	SmallIrregular
4.505119	5.9967337	2.9942038	Polylobed
4.453615	6.0321264	2.9899666	Polylobed
7.6970086	7.6624227	2.0052655	UndefinedCondensed
4.4533315	5.998549	3.025441	Polylobed
8.05729	7.255141	1.8059527	SmallIrregular
7.176901	6.5459456	2.4625514	Hole
3.6851213	4.757925	2.4369833	Polylobed
3.299113	6.795769	3.7067237	Polylobed
3.6847315	4.759964	2.4324183	Polylobed
3.683312	4.7555594	2.4317617	Polylobed
3.5993025	6.7066827	3.6051035	Polylobed
3.6780753	4.749544	2.4245546	Polylobed
3.6925855	4.7959523	2.4576745	Polylobed
3.6817346	4.7754197	2.4340827	Polylobed
7.403354	7.8114233	2.2465954	Hole
6.6944265	8.409407	2.2012541	SmallIrregular
4.6455517	6.037831	2.115902	Elongated
4.6119843	6.055232	2.0380068	Elongated
3.9075122	5.408549	3.5563037	Large
6.0447335	7.287552	3.0854282	SmallIrregular
5.12423	7.0125394	3.3564832	Polylobed
5.1444635	7.094186	3.354115	Polylobed
5.084924	7.086452	3.3712926	Polylobed
3.6833718	6.6777835	4.2115474	Polylobed
3.3914087	7.1501045	4.4397674	Polylobed
3.3776207	7.2187667	4.455356	Polylobed
3.3527918	7.2285914	4.4703918	Polylobed
7.735029	7.8664303	1.9076581	SmallIrregular
4.997916	5.646911	4.245137	Polylobed
4.978749	5.38309	4.685514	Polylobed
7.427316	6.2381225	2.7941785	Folded
7.4912143	6.208266	2.7739775	Hole
5.065316	6.8068695	2.5570514	Hole
4.807731	6.6538186	3.1153624	Hole
6.5978665	8.182844	2.5475986	SmallIrregular
5.187692	6.3617477	3.012063	Folded
7.0575905	6.4239516	2.8808718	Hole
4.2284794	6.7105265	2.72565	Folded
4.415315	5.7829285	2.62417	Folded
4.3894763	5.74809	2.5921648	Folded
6.9395742	6.926876	3.1286626	UndefinedCondensed
4.448112	5.7630997	2.5838337	Folded
7.4842978	8.122615	2.2419622	UndefinedCondensed
3.4936996	5.6950192	4.1123977	Polylobed
3.4600313	5.924517	4.064753	Polylobed
3.6299393	5.739008	4.237155	Polylobed
3.5460055	5.8261046	4.1710963	Polylobed
4.1049337	5.250065	3.9986088	Polylobed
4.164225	5.281874	3.9532955	Polylobed
7.910078	7.624493	1.840966	UndefinedCondensed
4.209679	5.2944326	3.9435213	Polylobed
7.047309	6.2120523	2.593092	Artefact
7.012328	6.22673	2.5946074	Artefact
6.1425433	6.5122232	3.0159287	Elongated
8.311145	6.408083	1.9825511	UndefinedCondensed
6.461571	6.6365757	2.853431	UndefinedCondensed
8.1233425	6.700907	1.9497166	Hole
4.060371	6.669522	2.846775	Hole
4.505788	6.000917	2.2464814	Elongated
7.82617	7.7395105	1.8859513	SmallIrregular
7.8204007	7.713308	1.8903137	SmallIrregular
5.569049	6.818987	3.3484735	Polylobed
7.814644	7.798084	1.8985863	SmallIrregular
5.5325284	6.8274474	3.419796	Polylobed
5.491705	6.837434	3.3634686	Polylobed
8.297446	6.472156	1.9494298	UndefinedCondensed
8.119438	7.124523	1.8055325	Hole
7.300269	6.82164	2.3598888	UndefinedCondensed
3.6901414	4.775341	2.485671	Polylobed
4.3991714	6.553499	4.0641665	Polylobed
5.5404477	6.287462	3.1077516	UndefinedCondensed
5.3205266	6.3391514	3.1121042	UndefinedCondensed
3.6881826	4.7847376	2.4586272	Polylobed
3.6832616	4.7817426	2.4433353	Polylobed
3.1856487	6.6553855	3.6681669	Polylobed
3.775154	6.603476	3.4480839	Polylobed
4.6531224	6.0194225	2.0648766	Elongated
3.942724	5.422243	3.523192	Large
6.233019	7.1883655	2.9680235	Polylobed
6.2190723	7.207098	2.95935	Polylobed
3.2906144	7.187058	4.122452	Polylobed
6.1179767	9.093955	2.520818	SmallIrregular
3.3288035	7.258021	4.4305696	Polylobed
3.388075	7.3307714	4.352093	Polylobed
3.3906393	7.2358294	4.4544296	Polylobed
8.045746	5.753567	3.3356366	MetaphaseAlignment
4.379364	6.439868	2.793439	Binuclear
4.220122	6.8249526	2.7591453	Binuclear
4.48099	5.485689	3.5338385	Binuclear
4.395684	5.465645	3.506357	Binuclear
4.016237	6.5662313	2.7393715	Binuclear
4.0797315	6.6329284	2.5851736	Binuclear
4.334221	5.4827304	3.3015172	Binuclear
4.7808623	6.467212	3.4407697	Binuclear
3.70299	5.359103	4.0591497	Artefact
3.5719082	7.168933	3.1429594	Binuclear
3.8103333	5.278244	3.9952583	Artefact
3.707556	5.3489428	3.923389	Artefact
3.4262965	7.419916	3.3937442	Binuclear
3.5689337	7.302778	3.4351428	Binuclear
5.9599295	7.3787737	2.7112687	Binuclear
5.965084	7.134303	2.7446241	Binuclear
2.4735801	7.818852	3.9672384	Binuclear
2.677684	7.115896	3.8652802	Binuclear
3.934234	5.5562415	4.651114	Polylobed
3.8026547	5.4874067	4.5954413	Polylobed
3.5824225	5.349085	4.1550946	Polylobed
3.5546737	5.367878	4.137595	Polylobed
3.8814478	5.4965224	4.5928135	Polylobed
3.6119611	5.380516	4.1449227	Polylobed
5.156286	5.472909	4.95396	Polylobed
5.093233	5.425064	4.8373375	Polylobed
5.060142	5.359602	4.75767	Polylobed
5.1480517	5.543744	4.7076697	Polylobed
3.1204045	7.3606873	2.8625515	Polylobed
3.0759885	7.316084	2.8715088	Polylobed
3.1084006	7.3584485	2.844822	Polylobed
3.1001246	7.3937693	2.8208191	Polylobed
3.7935975	5.1448812	4.0089517	Polylobed
3.571588	5.470309	4.9328	Polylobed
3.7814617	5.114253	4.070323	Polylobed
3.6432724	5.4702935	4.7610126	Polylobed
3.8830247	5.122303	4.0009933	Polylobed
3.5478961	5.5023794	4.8651547	Polylobed
3.123348	5.325154	5.1530976	Polylobed
4.282789	6.332004	4.474653	Polylobed
4.2287188	6.4558306	4.573995	Polylobed
2.9068155	5.665674	4.9231772	Polylobed
2.824519	5.65621	4.87585	Polylobed
3.7874494	5.2689605	4.0378866	Polylobed
3.0121732	5.49555	4.924675	Binuclear
3.8926787	5.922215	4.757151	Polylobed
2.9376416	5.5472207	4.8674607	Binuclear
3.6641402	5.24895	3.8933406	Polylobed
3.0143483	5.465522	4.970501	Binuclear
2.9571939	5.5440283	4.941678	Binuclear
4.0929484	5.202506	3.6169999	Polylobed
4.0125184	6.008143	4.8497825	Polylobed
3.9601166	5.7483068	4.912113	Polylobed
3.0052147	5.440227	4.995056	Binuclear
4.0132995	5.1368465	3.9806647	Binuclear
4.0036874	5.182781	3.938069	Binuclear
4.010497	5.4405937	3.9064467	Polylobed
4.064412	5.4607053	3.875595	Polylobed
5.1093817	5.4948616	4.982718	Polylobed
3.9883938	5.471309	3.8351533	Polylobed
4.3527107	5.3802404	4.753776	Polylobed
3.7618973	5.6298547	4.374805	Polylobed
3.8049083	5.2617335	3.895957	Polylobed
4.1735563	5.7238727	5.201572	Polylobed
4.302353	5.8911667	5.0672855	Polylobed
4.607043	5.3567214	4.8408093	Polylobed
3.74014	5.300122	4.0226154	Polylobed
3.9009383	6.693254	4.620503	Polylobed
3.6153815	5.8125553	4.3747497	Polylobed
6.33982	6.7643666	3.4944272	Artefact
3.562125	5.5201573	4.0273933	Polylobed
6.2614098	6.6799493	3.3681111	Artefact
3.5771267	5.542782	4.126693	Polylobed
3.453347	5.547958	4.0495334	Polylobed
6.4949784	6.8262997	3.3645933	Artefact
3.7693467	5.1465416	4.024532	Polylobed
3.7406511	5.2185397	4.0045404	Polylobed
3.7734041	5.2030087	3.9530635	Polylobed
4.274867	6.4527326	4.4335666	Polylobed
4.3289304	6.4177914	4.361481	Polylobed
2.790106	5.679949	4.90754	Polylobed
2.789116	5.610328	4.9991198	Polylobed
2.8237035	5.68021	4.8060455	Polylobed
3.9433208	6.798709	3.9435825	Polylobed
3.6326966	7.162082	4.369266	Polylobed
3.8264635	6.9062257	4.4249396	Polylobed
4.019601	5.7603807	3.4137425	Binuclear
4.253399	5.6689725	3.32942	Binuclear
4.044963	5.84529	3.4054556	Binuclear
3.095319	8.013778	3.9427922	Binuclear
3.3446593	6.700504	4.1758947	Binuclear
4.7990646	6.650228	3.5017722	Binuclear
3.1405177	6.6697187	4.2143083	Binuclear
4.0774703	6.0264034	4.02237	Binuclear
4.1056504	6.278134	3.2237034	Binuclear
3.9889436	6.1342196	3.7153585	Binuclear
3.8923583	6.023234	3.9264548	Binuclear
4.280149	6.067604	3.1630764	Binuclear
3.2423646	7.011174	4.0182257	Binuclear
4.1604795	5.988089	3.5507596	Binuclear
3.403904	7.2471476	3.1700857	Binuclear
3.9512122	7.021185	2.346611	Binuclear
3.1394413	7.898938	3.5081086	Binuclear
3.703952	6.24339	4.020503	Binuclear
3.5566392	7.059879	3.085768	Binuclear
5.0257635	7.389606	3.3616064	Binuclear
3.2824297	7.4101543	2.9175806	Binuclear
3.013351	7.229209	2.9257286	Binuclear
3.3463132	7.193099	3.0556843	Binuclear
3.0370042	7.21418	2.940863	Binuclear
4.152203	5.2522364	3.5300877	Binuclear
4.2905393	5.3258247	3.4295988	Binuclear
6.096363	6.583012	2.9246175	Binuclear
4.450911	5.3149514	3.5854406	Binuclear
6.4444156	6.650217	2.9754279	Binuclear
4.5155897	5.2906923	3.6622882	Binuclear
6.240022	6.381826	2.5078776	Binuclear
6.2172885	6.3809795	2.4335601	Binuclear
3.5249858	5.5598454	4.8909364	Binuclear
3.7305372	7.308473	4.4333014	Binuclear
3.5541935	5.331797	4.102236	Binuclear
2.4933443	7.6881866	4.1559386	Binuclear
3.5750287	5.5131493	4.0692873	Binuclear
3.8918343	5.4629025	3.924135	Polylobed
4.16154	6.4806952	2.5890622	Binuclear
4.2106824	6.684907	3.7020996	Binuclear
3.2325222	6.611222	4.007773	Polylobed
4.2049932	6.478269	2.5742958	Binuclear
4.376114	6.5681567	4.015165	Binuclear
3.3423884	7.408093	3.2072687	Binuclear
4.363453	5.363211	3.3545063	Polylobed
4.1465273	6.459138	2.5648363	Binuclear
3.1713915	7.4800897	3.0257194	Binuclear
4.1761723	6.4808455	2.5581946	Binuclear
4.4822273	5.3313255	3.848489	Binuclear
4.432201	5.2212963	4.1208725	Binuclear
4.219859	5.251097	4.0306497	Binuclear
3.2378407	7.4222918	2.8373728	Binuclear
3.134426	7.4412384	2.9211168	Binuclear
4.2599053	7.653229	3.644013	Binuclear
4.827142	8.0638685	2.9174516	Binuclear
3.7728336	6.094876	4.062378	Binuclear
3.8396816	6.666005	3.4716773	Binuclear
4.321952	5.8278337	3.4257956	Binuclear
4.3378396	5.5153227	3.3820174	Binuclear
4.0059137	6.447505	3.1314929	Binuclear
3.7862659	6.5226436	3.3300648	Binuclear
7.4879675	6.1830397	3.623364	MetaphaseAlignment
3.2932262	8.032645	4.0412064	Polylobed
3.250755	8.095117	4.0428953	Polylobed
3.2504659	8.163829	3.9784927	Polylobed
3.2283728	8.09939	3.9611328	Polylobed
6.2384567	8.119167	3.727276	MetaphaseAlignment
2.8098636	8.49685	4.2728915	Polylobed
2.8638206	8.46178	4.3609085	Polylobed
2.8298604	8.310075	4.4270005	Polylobed
3.4837668	6.533377	3.7329617	Polylobed
3.5497913	6.6923566	3.5682893	Polylobed
3.0586631	7.8120584	4.4261074	Polylobed
3.6136322	6.4558034	3.5555906	Polylobed
3.2782364	7.399033	4.551104	Polylobed
3.2728262	7.3630867	4.5382175	Polylobed
3.340109	7.3232584	4.524399	Polylobed
3.2721481	7.492913	4.4908934	Polylobed
7.707349	5.9590964	3.333275	MetaphaseAlignment
5.017692	5.6939936	5.430661	MetaphaseAlignment
4.998982	5.673321	5.241843	MetaphaseAlignment
7.73691	5.9296136	3.3161478	MetaphaseAlignment
8.21383	5.7335463	3.4898884	MetaphaseAlignment
6.970039	6.442078	2.9900768	MetaphaseAlignment
4.816573	7.2593737	2.3857963	Interphase
7.0557613	6.6257687	2.4933293	Interphase
5.4506345	6.7961464	2.3356988	Interphase
7.5777597	6.168924	2.6936662	Interphase
5.6043496	6.963257	2.480091	Interphase
3.2293725	5.6173806	4.3674	Large
3.7454066	5.933046	3.516252	Large
7.3087955	6.377373	2.765956	Interphase
5.215091	6.8262234	2.3486953	Interphase
5.4692364	6.5830903	2.641028	Binuclear
5.3495207	6.4858575	2.6616619	Binuclear
6.5980773	6.7392616	2.9111567	Interphase
5.181168	5.506649	6.189112	Polylobed
5.138699	5.4447002	6.3448615	Polylobed
5.1316442	5.377541	6.404011	Polylobed
3.53831	4.448598	4.9961395	Polylobed
3.515794	4.439365	4.9639406	Polylobed
3.515351	4.439653	4.972289	Polylobed
3.5197604	4.4394712	4.9703183	Polylobed
3.4927258	4.445504	5.004473	Polylobed
1.9449329	5.8027906	4.9793324	Polylobed
1.9796748	5.882568	4.958964	Polylobed
1.9836341	5.806106	4.961338	Polylobed
3.3672466	8.284536	4.500102	Artefact
3.410579	8.3521	4.530745	Artefact
3.4427462	8.23287	4.4749327	Artefact
3.4216213	8.365543	4.501203	Artefact
4.0717936	7.3598413	2.709645	Polylobed
4.0196624	7.0448847	2.8859246	Polylobed
4.0343723	7.8850827	4.320271	Polylobed
4.0422893	7.8704524	4.335192	Polylobed
4.092276	7.879662	4.2761917	Polylobed
5.688787	9.209371	2.1995351	Polylobed
5.7085514	9.232393	2.1498096	Polylobed
5.6204934	9.2354965	2.268358	Polylobed
5.734866	9.245316	2.1660368	Polylobed
6.519062	8.752161	2.3593802	Binuclear
6.632182	8.669997	2.389675	Binuclear
6.2377124	6.9329414	3.3196244	Polylobed
5.796501	9.108842	2.2401168	Polylobed
5.8210917	7.003059	3.4190836	Polylobed
5.8853345	6.849008	3.4879632	Polylobed
6.607383	6.911779	2.616744	Binuclear
6.298576	6.7155347	3.1341822	Binuclear
6.863825	7.5995135	3.9327574	Artefact
4.496286	8.035207	2.7368627	Polylobed
6.774071	7.6505165	3.9769435	Artefact
4.4787245	8.098399	2.5880017	Polylobed
6.6928596	7.3281136	4.1027064	Artefact
4.6419454	8.115651	2.639019	Polylobed
6.745923	7.0046663	4.0087376	Apoptosis
6.920633	7.519601	3.8329709	Apoptosis
6.9122005	8.540995	2.563943	Artefact
4.7894545	6.6739554	4.0301194	Binuclear
5.059353	6.694662	3.745429	Binuclear
4.2621756	8.293403	2.5397623	Polylobed
4.4399424	8.102693	2.6513128	Polylobed
5.4872227	7.1699686	2.7646177	Artefact
4.247417	8.333745	2.4533443	Polylobed
4.7937183	7.589068	2.700774	Polylobed
5.6330743	7.35551	2.6811192	Artefact
5.636719	8.52196	2.5126605	Artefact
4.9340887	9.470523	2.8170948	Binuclear
5.0681777	9.446199	2.7480755	Binuclear
6.4576507	9.510156	1.6026132	Artefact
6.472026	9.444396	1.6595479	Artefact
6.4701014	9.518164	1.5906289	Artefact
6.4515977	9.484102	1.6195337	Artefact
6.4603715	9.504226	1.6118454	Artefact
5.7691693	9.132226	2.3265586	Binuclear
5.8021812	9.14431	2.347626	Binuclear
6.4664183	9.50657	1.6043088	Artefact
6.45678	9.488001	1.6185707	Artefact
6.45943	9.5096245	1.6056926	Artefact
4.5606303	7.679319	2.4908538	Polylobed
6.5270905	7.0238476	4.410918	Artefact
4.5126033	7.818907	2.5347302	Polylobed
6.545819	7.0922046	4.4025764	Artefact
4.3350353	7.896093	2.5688853	Polylobed
4.576607	7.9554067	2.547503	Polylobed
6.501125	7.105174	4.421851	Artefact
6.4820604	7.1177	4.39614	Artefact
4.5905666	6.9166517	2.777041	Binuclear
4.4854016	6.8977904	2.8047543	Binuclear
7.3219256	7.2345967	2.5448022	Apoptosis
7.367155	7.869031	2.4018855	Apoptosis
7.3139987	7.3647776	2.6091826	Apoptosis
5.94859	9.590647	2.2401795	Binuclear
5.871946	9.49542	2.2669628	Binuclear
4.623678	8.056182	2.7727938	Polylobed
4.394527	8.101172	2.715964	Polylobed
5.105038	6.900837	3.2598958	Polylobed
5.673737	7.5655293	2.6882412	Artefact
5.4358783	7.6216	2.67764	Artefact
5.728652	7.161183	3.3538928	Polylobed
5.6438847	7.574513	2.6704314	Artefact
5.1461716	9.273388	2.960786	Artefact
5.718458	9.353309	2.6608305	Artefact
7.045048	6.6926074	2.5170743	Apoptosis
5.2268815	7.61008	2.673207	Artefact
5.2294736	7.656693	2.6566112	Artefact
5.154208	7.676884	2.6715784	Artefact
5.278157	7.7144933	2.6379862	Artefact
5.3109193	7.7357407	2.6603048	Artefact
5.1051803	9.429395	2.7194035	Binuclear
4.8603196	9.407026	2.8435519	Binuclear
7.1348586	7.6726074	2.5046124	Apoptosis
5.692995	9.14429	2.2209065	Binuclear
5.6686482	9.157105	2.201416	Binuclear
5.92566	7.067043	3.4305458	Polylobed
5.665999	7.1088357	3.4251726	Polylobed
6.066409	6.886156	3.453692	Polylobed
4.792983	5.81887	3.7540443	Polylobed
6.149901	6.9035516	3.4228373	Polylobed
6.880432	6.855354	2.5332358	Binuclear
6.931012	6.8330493	2.4649327	Binuclear
6.651074	6.864314	2.2341256	Binuclear
6.838805	7.0023084	2.2128513	Binuclear
6.9758005	8.31359	2.3864236	Binuclear
6.0298505	8.98554	2.215837	Binuclear
5.069705	8.838698	2.4102085	Binuclear
5.3973203	8.619206	2.4387536	Binuclear
6.2113366	9.450488	2.278255	UndefinedCondensed
4.0995817	8.355096	2.3450441	Binuclear
4.1137686	8.282125	2.3303795	Binuclear
5.8629975	6.4479637	2.4388561	Binuclear
5.9989557	6.407398	2.4191449	Binuclear
6.274874	6.563568	2.4207091	Artefact
6.471766	6.8740406	2.5548866	Artefact
5.2585077	7.907459	2.6245189	Binuclear
5.2540817	7.916639	2.5766046	Binuclear
4.029818	7.339923	2.4511013	Interphase
4.3712845	7.073021	2.4868371	Interphase
4.1935763	7.4947553	2.3410006	Interphase
5.440787	7.2855825	2.1124883	Interphase
7.878975	6.6895556	3.2422059	Prometaphase
8.614442	6.0181375	2.2525997	Apoptosis
8.22975	6.2753096	4.130998	Prometaphase
8.584068	6.0773106	2.2047262	Apoptosis
8.211775	6.202801	3.531165	Apoptosis
6.2375374	7.8473077	3.1572237	Interphase
8.543538	6.090207	2.3446743	Interphase
6.3498254	7.59491	3.4462333	Interphase
6.2065887	7.850795	3.4835057	Interphase
6.84152	6.6804357	3.22424	Interphase
4.19318	7.8043413	2.4480693	Interphase
6.35143	6.989565	2.9410381	Interphase
5.509059	8.683914	2.873477	Interphase
6.320227	8.087491	3.111129	Interphase
5.396072	7.591934	4.2063184	Binuclear
5.407418	7.5443254	4.2687473	Binuclear
7.249498	6.9604344	3.8511775	Apoptosis
5.9016137	6.604296	2.8392587	Binuclear
6.035435	6.570873	2.9521053	Binuclear
7.8695574	6.753187	4.1437936	Prometaphase
8.133964	6.651967	4.0811224	Prometaphase
4.685308	6.100663	5.6872973	Polylobed
4.4689264	6.011613	5.593123	Polylobed
3.9450712	5.770142	5.5099344	Polylobed
7.8440332	6.710818	3.3675187	Prometaphase
8.586425	5.925524	2.447845	Apoptosis
8.307818	6.4790597	2.3429146	Apoptosis
4.036505	7.331849	4.8267975	Polylobed
4.1634636	7.102981	4.8724637	Polylobed
4.254959	6.6904564	4.1032386	Polylobed
5.5790744	6.7882	2.075424	Interphase
4.9461536	5.4352655	4.155784	Polylobed
4.985928	5.930605	2.807149	Large
4.740647	5.1523385	3.9668083	Polylobed
6.0434136	6.467638	1.9616544	Interphase
6.739913	6.783256	4.416139	Prometaphase
7.401845	8.008937	2.724046	Prometaphase
6.4623857	6.559188	3.2870045	Large
8.343021	6.179613	2.310335	Prometaphase
8.177496	6.5563145	3.7572105	Prometaphase
8.26999	6.4659243	3.761966	Prometaphase
9.078966	5.88975	3.7723815	Prometaphase
8.698966	6.049563	3.1595688	Apoptosis
8.755717	6.033543	2.9991899	Apoptosis
6.0209723	5.9298897	2.4221866	Elongated
4.963771	8.447067	2.5430224	Interphase
7.5981936	6.1311936	2.4809203	Interphase
6.3194046	7.8469086	2.9057765	Interphase
8.113214	6.4046707	2.5852344	Apoptosis
8.154391	6.4053245	3.0182629	Prometaphase
5.3370476	6.394607	5.240012	Apoptosis
8.578837	6.0059166	2.3075817	Apoptosis
8.548902	6.050993	2.3389955	Apoptosis
8.570514	5.9966464	2.3277352	Apoptosis
8.589896	6.046902	2.3232472	Apoptosis
6.286708	7.596868	3.2100632	Interphase
5.7695155	6.8042603	3.2251093	Interphase
3.908705	7.2169685	3.7060456	Polylobed
3.8949866	6.2473793	3.663953	Polylobed
4.0820827	6.944344	3.683834	Polylobed
4.4472213	6.0980706	3.4823408	Polylobed
8.467468	5.734785	3.5627408	Prometaphase
8.601401	5.946068	3.532399	Prometaphase
8.094072	6.1413927	2.8359516	Prometaphase
5.6621957	6.73203	2.0154736	Interphase
6.402736	6.448695	1.9593153	Interphase
5.778207	6.8018503	2.0945616	Interphase
4.6706376	6.721469	2.0978456	Interphase
4.6651936	6.755241	2.0977738	Interphase
5.198858	6.8744173	2.5857232	Interphase
5.1047835	6.9106	2.4678817	Interphase
7.5337896	6.6612916	3.41607	Prometaphase
5.822893	7.0798435	2.3276434	Interphase
6.069675	7.4768896	2.7702727	Interphase
8.651769	5.947749	2.4136763	Prometaphase
5.351709	6.526142	1.8341998	Interphase
5.36724	6.541335	1.8247548	Interphase
4.5303135	5.828399	2.6090965	Elongated
5.109165	6.755659	2.2625272	Interphase
7.521231	6.24242	3.0680254	Prometaphase
5.4359837	6.7624393	2.3681507	Interphase
2.861583	7.8334136	3.019268	Interphase
8.965865	5.9508452	3.6508503	Prometaphase
2.8147929	7.8674407	3.1152973	Interphase
5.2794676	6.8556776	2.3894982	Interphase
5.126691	8.356258	2.389266	Interphase
2.7996514	7.8635244	3.1049926	Interphase
8.268493	5.885234	3.103775	Apoptosis
5.9164805	8.153176	3.487097	Interphase
5.532501	6.9539485	2.217165	Interphase
2.9586458	9.578081	3.3997984	Interphase
7.466895	6.368983	3.191724	Prometaphase
6.1664133	6.4816885	1.9609103	Interphase
8.249388	6.1367345	3.6955252	Prometaphase
7.7295504	6.6152024	4.1824527	Prometaphase
8.895451	6.1261253	3.820272	Prometaphase
8.350349	6.078422	3.7616687	Prometaphase
8.71158	5.958204	2.616558	Prometaphase
4.3108716	7.590629	2.357477	Interphase
8.897022	5.701396	3.628342	Prometaphase
7.5227623	6.6966667	3.7972884	Prometaphase
8.988799	5.911186	3.6089118	Prometaphase
5.3860517	7.837121	3.681802	Interphase
9.006216	5.970497	3.7173963	Prometaphase
7.963661	6.6540885	4.0529027	Prometaphase
8.171909	5.7458396	3.5628278	Prometaphase
5.427872	6.684731	2.173854	Interphase
4.493464	8.473452	3.4223287	Interphase
3.4835773	8.712553	3.1332278	Interphase
6.033072	7.756726	2.9764812	Interphase
3.2309642	6.6967516	3.589733	Polylobed
4.916065	5.552154	3.9779017	Polylobed
7.4131722	6.0651436	3.2918868	Interphase
7.2087836	6.5261803	3.2528	Prometaphase
8.384275	6.2546945	2.5732982	Prometaphase
5.4118013	6.5116897	1.791798	Interphase
5.461595	6.5081406	1.8196064	Interphase
5.99709	7.8150277	4.038656	Prometaphase
6.2893705	7.8125424	3.0797143	Interphase
6.2576666	7.713408	3.009742	Interphase
4.9364057	7.672574	2.3911946	Interphase
8.154314	6.669338	4.049521	Prometaphase
5.4729958	6.584168	2.0273345	Interphase
8.825093	6.161963	3.7333634	Prometaphase
5.6633863	6.913797	2.3751075	Interphase
9.00259	5.8627725	3.7047355	Prometaphase
8.901748	5.761353	3.6136656	Prometaphase
8.290973	6.4148865	3.4961774	Prometaphase
8.349077	6.3788924	3.3596778	Prometaphase
8.685803	6.116279	3.7717168	Prometaphase
8.248597	6.0836	3.6181848	Prometaphase
9.046975	5.916644	3.6946487	Prometaphase
6.087677	7.1718016	3.5732021	Interphase
9.053868	5.9135013	3.7001426	Prometaphase
5.369493	6.637925	2.2372437	Interphase
4.484416	8.623432	3.4469693	Interphase
3.4262035	8.692458	3.1876738	Interphase
7.5053997	6.4702525	3.7295995	Prometaphase
5.4566965	6.492728	1.7893288	Interphase
5.437194	6.5089564	1.7936796	Interphase
7.668689	6.9044237	3.936166	Prometaphase
4.2691584	8.523524	2.9015892	Interphase
4.457394	7.906287	2.5896912	Interphase
4.5622315	7.8220663	2.462576	Interphase
6.0504475	7.569424	2.4951062	Interphase
8.324378	6.434268	2.3634467	Apoptosis
7.3953714	8.018936	2.552423	Apoptosis
8.340699	6.4264293	2.3286567	Apoptosis
7.4262447	7.942673	2.519525	Apoptosis
7.3021793	8.0894375	2.584375	Apoptosis
7.3708067	8.007256	2.7247927	Apoptosis
7.3616776	8.012454	2.5975559	Apoptosis
7.357493	8.005792	2.6007621	Apoptosis
7.058213	7.9386535	3.6167023	Apoptosis
5.6226254	9.476607	2.409975	Interphase
4.503038	9.569011	2.4647346	Interphase
7.0705	8.007347	3.5061648	Apoptosis
4.311653	9.448991	2.501479	Interphase
7.100739	6.2460194	2.8527882	Apoptosis
7.4580193	6.209743	2.7164152	Apoptosis
5.7267027	9.684467	2.2628958	Interphase
6.6787143	8.534969	2.4715245	Interphase
4.2285233	8.710659	2.281684	Interphase
4.170539	8.879938	2.399443	Interphase
4.7753916	8.847685	2.537074	Interphase
8.26967	6.389996	2.483827	Apoptosis
4.095884	9.27207	2.7846875	Interphase
8.190747	6.479316	2.5535111	Apoptosis
8.390834	6.270794	2.3614984	Apoptosis
