UMAP1	UMAP2	Mitocheck_Phenotypic_Class
6.1275663	9.510257	Interphase
6.986187	8.199519	Interphase
3.8873818	8.493469	Interphase
3.7473533	8.759382	Interphase
4.230673	8.388722	Interphase
8.625159	5.984647	Apoptosis
3.55064	9.021073	Interphase
8.545368	5.981368	Apoptosis
8.807021	6.00204	Apoptosis
6.2237473	7.051356	Interphase
8.680253	6.043136	Apoptosis
7.31225	6.5270243	Interphase
5.7800694	9.48968	Binuclear
5.9339957	9.584462	Binuclear
4.8332334	6.4422407	Binuclear
5.3149786	5.5239635	Binuclear
3.0362434	9.372625	Interphase
6.686749	5.87067	Interphase
7.0101476	7.3160586	Apoptosis
6.1133485	7.3610406	Interphase
5.857958	9.222831	Interphase
3.6383758	9.372135	Interphase
5.55955	3.6982293	Polylobed
3.7300153	8.022705	Interphase
4.657893	3.544066	Polylobed
4.633772	3.4922848	Polylobed
4.0361905	7.442353	Interphase
3.2135694	9.125082	Interphase
4.5701623	3.5141737	Polylobed
8.22425	5.7279286	Apoptosis
4.5838423	3.5404818	Polylobed
7.5324664	5.942615	Apoptosis
3.6334217	9.371707	Interphase
3.677505	6.9453335	Interphase
5.5285025	9.597509	Interphase
7.347006	6.0902824	Apoptosis
4.614919	7.3358326	Interphase
4.477424	7.1354628	Interphase
4.640195	6.8820825	Binuclear
4.4777594	6.792213	Binuclear
5.7247686	5.7080164	Binuclear
5.541393	5.7061486	Binuclear
3.4993377	9.262503	Interphase
3.7157881	8.702531	Interphase
3.5534985	9.2036085	Interphase
4.15113	8.494672	Interphase
3.5308106	9.35067	Interphase
3.589837	9.382867	Interphase
0.03790229	5.0346913	Polylobed
0.017118584	5.03973	Polylobed
0.002352864	5.04601	Polylobed
0.03376673	5.0208983	Polylobed
0.03169667	5.037342	Polylobed
7.142271	5.1584	Apoptosis
7.056679	5.1931314	Apoptosis
3.1028152	7.7950845	Polylobed
3.1106088	7.88943	Polylobed
3.1712134	7.882221	Polylobed
4.6051006	5.3367105	Apoptosis
3.1922474	7.76202	Polylobed
4.756768	5.4947166	Polylobed
5.0634494	5.549253	Polylobed
5.0764523	5.668966	Polylobed
7.9717326	4.938188	Apoptosis
5.051483	5.6953297	Polylobed
8.913011	6.1135116	Apoptosis
3.3324416	5.920718	Polylobed
3.586016	4.7830315	Polylobed
7.9668894	5.018166	Apoptosis
4.960991	4.547096	Polylobed
3.221171	8.702339	Polylobed
8.172636	5.0320115	Apoptosis
3.4012182	8.735183	Polylobed
3.3690963	8.652931	Polylobed
4.411728	8.502145	Polylobed
4.6167336	8.298602	Polylobed
7.420114	5.646022	Artefact
5.334994	8.026596	Apoptosis
9.202909	5.809384	Apoptosis
5.878555	5.1187778	Apoptosis
5.9049993	5.134609	Apoptosis
5.953359	5.108716	Apoptosis
5.9072723	5.119313	Apoptosis
9.076171	5.653595	Apoptosis
6.692064	5.4429255	Apoptosis
6.6489506	5.481516	Apoptosis
7.781788	5.48132	Apoptosis
4.922604	5.077267	Polylobed
2.706887	6.091479	Polylobed
2.6921527	5.9559917	Polylobed
2.0387104	2.2521408	Polylobed
2.0213084	2.2431786	Polylobed
2.039904	2.262628	Polylobed
2.040236	2.2607663	Polylobed
2.0447433	2.2648532	Polylobed
2.0470376	2.275538	Polylobed
6.1841307	5.3533816	Metaphase
6.1907377	5.325321	Metaphase
7.850092	5.3751225	Polylobed
6.7147107	5.3709855	Polylobed
2.1298685	7.8736353	Polylobed
2.0921621	8.032025	Polylobed
2.1078265	8.352825	Polylobed
2.1113896	8.402795	Polylobed
0.22948946	4.4597883	Polylobed
0.23653163	4.4679823	Polylobed
0.25076842	4.456968	Polylobed
2.8432827	6.9314923	Polylobed
2.8791072	6.8425174	Polylobed
5.715858	5.242908	Polylobed
5.7286167	5.234721	Polylobed
3.126965	7.8349705	Polylobed
3.063813	7.2246695	Polylobed
3.2269409	6.935212	Polylobed
1.217185	5.5961356	Polylobed
1.1810485	5.588431	Polylobed
1.2455938	5.616739	Polylobed
0.32750142	4.873047	Polylobed
0.29998758	4.8695035	Polylobed
0.3305148	4.860817	Polylobed
0.2897304	4.847174	Polylobed
0.36788753	4.9160066	Polylobed
0.32770076	4.85712	Polylobed
7.364672	5.2058496	Apoptosis
5.2242293	5.0663166	Artefact
2.9242246	7.638241	Binuclear
2.8700774	7.8000326	Binuclear
2.819495	7.7893496	Binuclear
3.2599318	6.702708	Interphase
5.3561435	7.2862396	Artefact
7.043896	5.1464324	Apoptosis
3.6245763	4.78178	Polylobed
6.902989	4.992255	Apoptosis
4.7629766	4.511887	Polylobed
4.7503104	4.365599	Polylobed
7.5334754	5.1639166	Apoptosis
7.260877	5.6661325	Artefact
7.414732	5.667092	Artefact
0.23248267	4.6533756	Polylobed
0.250936	4.6653347	Polylobed
0.3115488	4.6657815	Polylobed
0.24957797	4.643037	Polylobed
7.575149	5.5847144	Apoptosis
5.337572	4.2523766	Polylobed
5.386386	4.040176	Polylobed
5.3716617	4.122868	Polylobed
2.8980088	3.56341	Polylobed
3.2875614	5.448091	Polylobed
3.719804	4.615202	Polylobed
3.6575172	4.610631	Polylobed
3.691439	4.6466317	Polylobed
8.942913	5.1030984	Apoptosis
0.24046357	4.8368134	Polylobed
0.2706049	4.8288116	Polylobed
0.24749197	4.839604	Polylobed
0.23840795	4.8329916	Polylobed
0.25621223	4.863924	Polylobed
6.9008265	5.575023	Apoptosis
2.4535463	5.2248216	Polylobed
7.5312095	5.127338	Apoptosis
2.5490878	5.16175	Polylobed
2.5613983	5.2236943	Polylobed
7.046393	4.9245534	Apoptosis
5.998889	5.0605364	Apoptosis
8.050262	4.929531	Apoptosis
5.7478304	6.93635	Artefact
0.18830107	4.495605	Polylobed
0.19394784	4.495467	Polylobed
0.17131576	4.470601	Polylobed
0.18425524	4.486277	Polylobed
5.371648	4.14734	Artefact
5.431493	4.019695	Artefact
5.413947	3.9702523	Artefact
5.479709	4.066364	Artefact
1.193753	4.8816404	Polylobed
1.2202836	4.884674	Polylobed
1.180819	4.8435407	Polylobed
2.2787054	6.5879407	Polylobed
1.1630998	4.867039	Polylobed
2.361557	6.5815725	Polylobed
2.1774826	6.5528564	Polylobed
2.3888524	6.597642	Polylobed
2.3882558	6.5605454	Polylobed
2.0710292	2.2987807	Polylobed
2.071088	2.297081	Polylobed
2.0685568	2.296752	Polylobed
2.0801487	2.3281639	Polylobed
2.0672123	2.2991107	Polylobed
2.1112347	2.3535368	Polylobed
3.2278092	5.0081315	Polylobed
3.0543582	5.3510256	Polylobed
3.020289	5.3162904	Polylobed
3.154438	5.0172224	Polylobed
3.578624	5.565905	Elongated
3.5194805	5.533797	Elongated
2.4532897	4.519136	Polylobed
2.4399776	4.5568295	Polylobed
2.7617018	6.9772596	Polylobed
2.8187826	6.931344	Polylobed
2.7852492	6.9465113	Polylobed
1.1805935	5.5435047	Polylobed
1.1653444	5.574541	Polylobed
1.1999967	5.574941	Polylobed
1.1703917	5.5767426	Polylobed
1.21918	5.533503	Polylobed
1.2272121	5.59253	Polylobed
5.480674	6.185835	Large
5.131816	5.938502	Large
5.9328513	6.3911376	Large
4.9896407	5.6854763	Large
2.8740575	5.2082458	Polylobed
2.7398849	5.295721	Polylobed
3.1761189	5.3335032	Polylobed
2.7757137	5.467851	Polylobed
2.7978199	7.522026	Polylobed
4.7133226	4.5277085	Polylobed
4.668058	4.5414276	Polylobed
4.666917	4.4927306	Polylobed
4.7333703	4.490428	Polylobed
4.7020845	4.484055	Polylobed
7.05037	7.0571165	Prometaphase
7.4185853	6.020473	Prometaphase
7.163414	7.1214333	Prometaphase
6.818905	5.343437	Prometaphase
7.5811415	6.123894	Prometaphase
2.9073558	5.5092936	Polylobed
2.8648317	5.6777363	Polylobed
2.9796114	5.5349116	Polylobed
3.0922296	5.6358776	Polylobed
2.9613805	5.4476457	Polylobed
4.1910872	3.9995215	Polylobed
4.2159348	3.964513	Polylobed
4.198608	4.084743	Polylobed
4.1039457	4.0921807	Polylobed
3.3943927	6.385067	Polylobed
3.4083967	6.4726634	Polylobed
3.2538114	6.7370677	Polylobed
8.389584	4.928895	Prometaphase
8.241988	4.911183	Prometaphase
6.0380454	7.762992	Prometaphase
7.196381	7.280064	Prometaphase
7.2248077	7.2820754	Prometaphase
7.789329	5.894951	Prometaphase
7.0394063	7.1235027	Prometaphase
7.3525124	6.1124816	Prometaphase
7.24457	5.111322	Prometaphase
7.6267085	5.8545947	Prometaphase
2.7447073	5.1692877	Polylobed
2.537551	5.378461	Polylobed
2.5650907	5.3852715	Polylobed
2.7231982	5.3561883	Polylobed
4.6435113	4.601406	Polylobed
4.4332266	4.539272	Polylobed
4.663148	4.53816	Polylobed
4.5266056	4.4917173	Polylobed
4.7947736	4.511504	Polylobed
4.797489	4.5781865	Polylobed
4.5411735	4.418069	Polylobed
4.57366	4.5135016	Polylobed
4.4254	3.9262295	Polylobed
4.444572	3.9743257	Polylobed
4.453821	3.9783695	Polylobed
4.429899	3.9836462	Polylobed
6.7419643	7.2641997	Prometaphase
6.9743266	7.095494	Prometaphase
6.556648	8.285397	Prometaphase
6.6774416	5.674346	Prometaphase
7.350087	7.1954465	Prometaphase
7.1776524	4.533308	Prometaphase
7.7972627	5.0561466	Prometaphase
6.182115	5.255135	Prometaphase
8.025089	5.095232	Prometaphase
7.8278356	5.987016	Prometaphase
5.6445255	5.846938	Prometaphase
6.2372	5.5934305	Prometaphase
7.441884	5.2789016	Prometaphase
7.6022186	5.573115	Prometaphase
5.627372	7.677943	Prometaphase
7.1627216	5.3023868	Prometaphase
7.0794063	5.1622896	Prometaphase
6.873354	5.382227	Prometaphase
7.1377144	7.344899	Prometaphase
7.1774507	7.332037	Prometaphase
8.003624	5.266146	Prometaphase
7.823739	5.7160144	Prometaphase
7.282231	7.2956905	Prometaphase
7.265231	7.3355174	Prometaphase
7.498296	6.1705823	Prometaphase
8.106471	5.1414757	MetaphaseAlignment
7.453105	5.7350216	MetaphaseAlignment
3.4373522	3.3313284	Polylobed
3.561269	3.2155147	Polylobed
3.3976738	3.2864528	Polylobed
3.478347	3.3263962	Polylobed
3.4294338	5.95515	Binuclear
2.682923	6.9204764	Binuclear
2.7825813	6.9552627	Binuclear
8.3124075	4.9522653	Prometaphase
8.954949	4.440103	Prometaphase
7.3936267	4.798655	Prometaphase
8.920009	4.690661	Prometaphase
7.757381	4.678028	Prometaphase
8.181563	5.51959	Metaphase
8.810845	5.4336996	Metaphase
9.02762	5.604394	Metaphase
7.000356	5.26158	Prometaphase
8.797598	4.605029	Prometaphase
8.928314	4.6316557	Prometaphase
8.091472	4.2296906	Prometaphase
8.52573	4.2320538	Prometaphase
7.7217836	4.9291925	Prometaphase
5.4633274	7.580866	Prometaphase
8.557637	4.897295	Prometaphase
8.502763	4.183776	Prometaphase
8.050247	4.346576	Prometaphase
7.5103955	4.517884	MetaphaseAlignment
8.355964	4.173822	Prometaphase
8.6151495	4.4523106	Prometaphase
6.6555285	6.6209254	Artefact
9.181266	5.8067193	Apoptosis
6.2393613	5.525606	Artefact
7.7833886	4.9267993	Prometaphase
7.9230204	4.7853985	Prometaphase
8.747207	4.673997	Prometaphase
8.827513	4.6440473	Prometaphase
8.759451	4.0676126	Prometaphase
8.320105	4.6856704	Prometaphase
8.417083	4.5819583	Prometaphase
8.892631	4.066134	Prometaphase
8.750842	4.624138	Prometaphase
8.930007	4.124434	Prometaphase
9.103837	5.929185	Apoptosis
8.271973	4.6080437	Prometaphase
9.075964	5.9694743	Apoptosis
9.034483	5.9364495	Apoptosis
9.088468	5.61921	Apoptosis
8.658322	4.0740542	Prometaphase
8.848221	4.121016	Prometaphase
8.795666	4.097303	Prometaphase
8.840086	4.049136	Prometaphase
8.011445	4.205626	Prometaphase
8.838743	4.109929	Prometaphase
8.855902	4.1017027	Prometaphase
6.3918753	5.8833966	Artefact
6.362229	5.88204	Artefact
6.2952294	5.4571576	Artefact
8.134129	5.3515306	Apoptosis
6.156792	5.3502164	Artefact
6.0877604	5.1722164	Artefact
6.042297	5.167751	Artefact
5.566432	4.993606	Artefact
5.564275	5.055489	Artefact
5.255812	6.231432	Interphase
7.7327285	4.5086346	Prometaphase
3.8889234	6.8805685	Interphase
3.2920825	7.5046163	Interphase
5.4987755	6.130262	Interphase
3.877789	5.3836584	Interphase
3.0884552	9.311493	Interphase
5.6547823	5.7079935	Interphase
8.951967	4.4464006	Prometaphase
7.395291	4.9480114	Prometaphase
8.938465	4.4527287	Prometaphase
8.681231	4.647249	Prometaphase
8.8134575	4.730193	Prometaphase
6.0429783	7.4662514	Artefact
8.175456	4.3113422	Prometaphase
6.1226726	7.365479	Artefact
8.0484705	4.2243075	Prometaphase
4.428533	6.3178616	Interphase
8.842208	4.594908	Prometaphase
8.7912	4.7845254	Prometaphase
3.2435386	5.5537996	Interphase
8.110712	4.1704516	Prometaphase
8.401303	4.120052	Prometaphase
7.93691	4.8454576	Prometaphase
5.1601834	7.277582	Prometaphase
8.094552	4.920676	Prometaphase
8.110613	4.8533573	Metaphase
3.8251548	6.9891233	Interphase
8.45992	4.2424955	Prometaphase
7.1992774	4.4880285	Prometaphase
8.850562	4.263143	Prometaphase
8.783302	4.309757	Prometaphase
8.830752	4.2543344	Prometaphase
8.292514	4.8551226	Prometaphase
8.0992565	4.515964	Prometaphase
5.540159	7.7360144	MetaphaseAlignment
8.732819	4.697646	Prometaphase
8.64371	4.720362	Prometaphase
8.82771	4.179335	Prometaphase
8.831136	4.5837502	Prometaphase
8.801837	4.210896	Prometaphase
7.893903	4.4585166	Prometaphase
8.740628	4.215246	Prometaphase
6.5998917	6.515169	Metaphase
6.875971	5.8233123	Metaphase
8.686549	4.194913	Prometaphase
8.846198	4.2340355	Prometaphase
5.4675484	4.247207	Apoptosis
7.737181	4.937446	Prometaphase
8.991958	5.869553	Apoptosis
8.97076	5.8345942	Apoptosis
7.9196606	4.376815	Prometaphase
8.928316	5.8003654	Apoptosis
7.4748282	4.8858466	Prometaphase
5.998004	3.7357924	Prometaphase
8.652567	4.1511903	Prometaphase
9.196356	5.7962847	Apoptosis
9.190731	5.815121	Apoptosis
9.036115	5.8170037	Apoptosis
6.560407	4.0511217	Prometaphase
6.697354	4.016014	Prometaphase
8.469486	5.443017	Metaphase
6.300239	4.0160365	Artefact
6.740145	4.0611014	Prometaphase
6.409779	3.9331386	Artefact
6.869546	4.0973377	Artefact
8.12478	4.925348	Prometaphase
7.591144	4.490389	Apoptosis
3.022614	7.4575043	Polylobed
4.745161	6.381092	Interphase
5.225959	6.2413955	Interphase
4.574419	6.355177	Interphase
8.583338	6.1959443	Apoptosis
3.9225833	7.3676515	Interphase
4.930536	6.3315487	Interphase
3.1672883	5.1334147	Polylobed
3.0036798	5.5410795	Polylobed
2.6525295	8.875626	Interphase
4.924905	5.1377015	Polylobed
4.4755683	5.1503	Polylobed
3.571353	7.093144	Interphase
2.908382	9.349553	Interphase
4.3468256	5.4054003	Artefact
4.1016173	5.471833	Artefact
3.8261206	5.888312	Artefact
8.246369	5.3990135	Metaphase
3.8592274	6.126908	Elongated
7.5917788	6.059468	Metaphase
3.7937253	6.8679614	Elongated
4.2900987	6.514993	Interphase
5.9610267	6.441751	Apoptosis
6.0588913	6.471998	Interphase
3.6593845	6.3234816	Interphase
4.2447124	8.082947	Interphase
2.7999601	6.4997916	Polylobed
2.7104561	7.100012	Polylobed
2.7196562	7.093285	Polylobed
2.9412553	6.2437177	Polylobed
4.741177	4.0621715	Polylobed
4.776038	3.9953444	Polylobed
2.7503664	7.476976	Polylobed
6.9461093	7.6531844	Interphase
8.737245	6.0007343	Metaphase
7.0526266	7.704872	Metaphase
7.0105824	7.6903152	Interphase
8.729208	6.0188465	Metaphase
7.072576	7.6809177	Metaphase
2.7004387	7.1999397	Polylobed
2.691634	7.0497217	Polylobed
1.7088238	5.737105	Polylobed
1.8964015	5.737828	Polylobed
4.5213885	4.515361	Polylobed
4.5005536	4.530644	Polylobed
4.8159213	5.8768487	Interphase
4.480137	4.47913	Polylobed
4.515455	4.5145164	Polylobed
3.6577084	6.000952	Binuclear
5.2444634	6.7365804	Interphase
3.718704	5.8947706	Binuclear
2.623428	4.188415	Polylobed
2.4144337	4.253512	Polylobed
3.631322	6.5436444	Binuclear
2.1587725	5.4685216	Binuclear
2.9025967	6.1869073	Binuclear
2.8350646	6.185265	Binuclear
2.850518	6.125897	Binuclear
5.0839314	5.996114	Interphase
3.270603	4.8830576	Binuclear
3.3457572	4.8678446	Binuclear
2.9999573	5.921474	Binuclear
4.7897754	6.2457685	Interphase
2.950049	6.01247	Binuclear
6.2316523	6.69115	Interphase
2.213389	9.115176	Interphase
2.8615355	6.4969625	Polylobed
2.7177007	7.1157403	Polylobed
2.7795742	7.0867558	Polylobed
2.7558587	7.09108	Polylobed
2.8676162	6.351711	Polylobed
2.2827156	4.486273	Polylobed
2.3139806	4.440323	Polylobed
2.286265	4.4681606	Polylobed
2.382562	4.5598187	Polylobed
2.2707593	4.476398	Polylobed
2.5114894	4.4272323	Polylobed
3.517993	5.9412045	Binuclear
3.4117863	6.210458	Binuclear
1.6978987	5.6535296	Polylobed
1.6509119	5.627543	Polylobed
1.6710463	5.6312513	Polylobed
1.6880528	5.6479716	Polylobed
1.6918348	5.624858	Polylobed
5.328325	8.703225	SmallIrregular
6.267232	9.247642	SmallIrregular
6.2069716	9.408806	SmallIrregular
4.2246623	4.5059595	SmallIrregular
6.29154	6.6412287	SmallIrregular
4.9587183	6.745378	SmallIrregular
5.439511	7.1264133	SmallIrregular
5.2527084	6.4583244	SmallIrregular
5.0125027	8.177468	SmallIrregular
6.0552764	9.732044	SmallIrregular
6.034149	9.783629	SmallIrregular
4.2696834	5.607427	Binuclear
4.152609	5.513835	Binuclear
3.857542	7.7437563	Binuclear
3.8726792	7.7494764	Binuclear
3.809055	7.718718	Binuclear
3.875689	7.6172066	Binuclear
3.721335	7.2755	Binuclear
3.4758117	7.7909207	Polylobed
3.42146	7.8083367	Polylobed
3.496217	7.6961064	Polylobed
5.8897285	6.939907	Binuclear
3.43549	7.762139	Polylobed
3.4295661	7.7253437	Polylobed
5.88984	9.120094	Binuclear
5.86364	9.182702	Binuclear
4.6575117	7.4677606	Binuclear
3.573201	7.600729	Polylobed
3.64642	7.6215615	Polylobed
6.1733975	6.474213	Binuclear
3.554314	7.563308	Polylobed
3.5775883	7.577348	Polylobed
3.5510716	7.5516853	Polylobed
4.1272063	6.4243174	Binuclear
3.7463377	4.817151	Binuclear
4.024266	6.387473	Binuclear
3.732569	4.7635436	Binuclear
3.13584	4.851461	Large
3.1665223	4.7159786	Large
3.1604478	4.784593	Large
3.251256	5.6364827	Polylobed
2.5536785	5.8341904	Polylobed
4.687517	5.362079	Polylobed
4.06483	5.271289	Polylobed
3.4675949	5.398222	Polylobed
4.064467	5.378702	Polylobed
3.21288	8.012598	Binuclear
4.039501	5.2683215	Polylobed
3.6216953	7.6298347	Binuclear
4.822283	9.350993	Binuclear
2.4385426	8.89257	Polylobed
2.6536028	8.742734	Polylobed
4.795925	9.152669	Binuclear
2.1845798	7.38965	Polylobed
4.1459713	6.599587	Binuclear
5.0848575	7.817061	Polylobed
1.978574	6.7137413	Polylobed
2.8744452	9.233315	Binuclear
4.3804693	6.574673	Binuclear
1.9613036	6.776009	Polylobed
4.8097267	7.349788	Binuclear
1.934046	6.678898	Polylobed
2.954482	9.259408	Binuclear
1.9385931	6.6938686	Polylobed
3.147114	6.605084	Binuclear
2.9535542	9.4302845	Binuclear
2.9589143	9.39168	Binuclear
2.8975527	9.297578	Binuclear
2.8511078	9.290301	Binuclear
2.8061514	9.122043	Polylobed
2.8352625	9.027704	Polylobed
2.8328307	9.185169	Polylobed
2.7849295	9.173577	Binuclear
2.2590606	7.260418	Polylobed
2.1771579	6.9323215	Polylobed
2.8596246	9.080276	Binuclear
2.1264665	7.380872	Polylobed
4.212209	8.310938	Binuclear
1.9657727	7.8025327	Polylobed
3.647702	6.8132095	Large
3.8763247	7.9838295	Binuclear
3.994321	6.7607374	MetaphaseAlignment
3.653619	7.8989635	Binuclear
4.0033407	6.874581	Binuclear
8.865264	5.358475	MetaphaseAlignment
8.918815	5.3602905	MetaphaseAlignment
8.911784	5.520876	MetaphaseAlignment
3.908149	4.506476	Binuclear
3.3117337	4.6921787	Binuclear
1.8146507	4.9608946	Polylobed
1.7545247	5.343618	Polylobed
1.8416594	4.7982893	Polylobed
1.8030499	5.186356	Polylobed
3.9336903	4.7837486	Binuclear
1.7828921	4.8121376	Polylobed
4.4339237	4.6480837	Binuclear
4.3799243	4.687615	Binuclear
3.9614415	4.6692834	Binuclear
4.0263486	7.9580493	Binuclear
2.8479528	7.922786	Binuclear
3.340102	7.869395	Binuclear
3.0091953	7.457364	Binuclear
3.4825013	7.7263513	Binuclear
3.5739338	7.877495	Binuclear
6.7675986	6.68607	Apoptosis
7.5709968	7.4407687	Apoptosis
8.829972	6.4269066	Apoptosis
8.00674	6.1050005	Apoptosis
8.570293	5.9425015	Apoptosis
7.015123	6.3284774	Apoptosis
6.542201	6.9491496	Apoptosis
6.847109	6.788663	Apoptosis
6.636351	6.7631254	Apoptosis
6.829925	6.867374	Apoptosis
7.313302	7.410989	Apoptosis
7.6652246	7.451861	UndefinedCondensed
8.391367	5.6730266	Apoptosis
6.8809614	4.989404	Apoptosis
6.7556467	6.3741546	Apoptosis
7.2649083	6.2444096	Apoptosis
6.2914352	6.5296693	UndefinedCondensed
7.4057407	5.6706104	Apoptosis
6.4721336	7.112623	Apoptosis
7.6760373	7.4654765	UndefinedCondensed
4.1110706	5.7532864	Polylobed
4.104297	5.550159	Polylobed
4.1143503	5.541556	Polylobed
3.9689085	5.62075	Polylobed
3.613006	6.671849	Interphase
2.9870596	8.995177	Interphase
4.3606544	6.424145	Binuclear
4.2926126	6.5020037	Binuclear
5.126516	6.437913	Interphase
5.214066	6.35628	Interphase
4.2481723	7.992455	Interphase
4.1017327	6.8041015	Interphase
5.300261	8.557748	Interphase
6.8442	5.866238	Interphase
2.3469548	5.3780212	Polylobed
2.2742753	5.634781	Polylobed
2.2220461	7.1182904	Polylobed
6.0490956	5.852007	MetaphaseAlignment
7.6872663	5.2243557	MetaphaseAlignment
6.8449655	5.7731876	MetaphaseAlignment
7.6554155	5.305349	Polylobed
4.1838255	7.171355	Binuclear
5.570658	6.1394925	Binuclear
5.5790377	6.0445766	Binuclear
3.6809216	6.6972075	Large
8.591168	5.9075527	MetaphaseAlignment
8.627055	6.0203576	MetaphaseAlignment
9.050332	5.8069015	MetaphaseAlignment
8.19879	5.2235985	MetaphaseAlignment
5.4607286	7.45751	MetaphaseAlignment
3.6783748	5.725076	Polylobed
3.2130792	6.7366376	Polylobed
3.8424797	3.1300807	Polylobed
4.091183	3.4489086	Polylobed
3.987377	3.2930799	Polylobed
4.009137	3.531804	Polylobed
2.46239	5.58034	Grape
3.970027	3.4945316	Polylobed
2.4199722	5.5390143	Grape
2.5493393	5.5650353	Grape
5.4162626	3.8338728	Grape
5.297896	3.7770407	Grape
4.848833	2.826696	Grape
3.5118966	5.4361444	Artefact
4.0599966	5.5919275	Artefact
4.0405326	5.5852804	Artefact
5.895801	4.9070687	Polylobed
3.571919	5.5070224	Artefact
3.6197662	5.6197176	Artefact
5.7412357	4.604082	Polylobed
3.0690944	5.562325	Artefact
5.706319	4.604895	Polylobed
3.0257576	5.5012045	Artefact
3.1923037	8.490016	Polylobed
3.157373	8.55131	Polylobed
3.2197266	8.496387	Polylobed
3.5300543	3.751744	Grape
3.1857898	8.50519	Polylobed
3.1808264	8.2165575	Polylobed
3.173742	8.534007	Polylobed
3.0952609	6.0700426	Grape
2.4036536	7.276871	Grape
2.884749	6.0467563	Grape
3.5876071	3.6842747	Grape
3.1564438	8.478522	Polylobed
2.3644443	7.2190666	Grape
2.4490938	7.1796966	Grape
3.5354571	3.7198813	Grape
3.5675879	3.689215	Grape
3.135551	8.492236	Polylobed
3.4891253	3.738253	Grape
3.5561817	3.7180877	Grape
3.235535	5.862616	Polylobed
3.2156043	5.726646	Polylobed
4.304517	3.668252	Polylobed
2.6162465	4.930756	Polylobed
2.6759071	4.829497	Polylobed
2.579268	5.161823	Polylobed
2.647471	4.7764883	Polylobed
2.646976	4.9558654	Polylobed
3.3571677	5.607246	Polylobed
2.2655354	6.449809	Grape
2.248597	6.5216985	Grape
2.3088071	6.479	Grape
2.3733356	6.1970706	Grape
2.5757823	5.5384197	Grape
3.5551748	5.182959	Grape
2.7543602	5.129008	Grape
3.452668	5.496513	Grape
2.821814	6.010871	Grape
2.6245108	6.206009	Grape
2.784515	5.8723836	Grape
2.6661108	6.3979344	Grape
2.6872246	6.17377	Grape
5.657183	5.18412	Polylobed
5.6220703	5.226149	Polylobed
5.599555	5.287044	Polylobed
4.7135077	4.144562	Polylobed
5.2799687	3.6669416	Polylobed
3.3217158	5.457881	Grape
4.5275	7.712302	Grape
3.2708147	5.5316043	Grape
2.723553	8.048742	Polylobed
4.524903	7.6792393	Grape
4.1370296	3.2240727	Polylobed
4.552543	7.5923243	Grape
3.9833288	3.207135	Polylobed
4.8292584	7.6858993	Polylobed
2.452117	7.1102023	Grape
2.4557297	7.088779	Grape
2.8569436	8.228371	Polylobed
4.5539517	7.6018925	Grape
2.4630396	7.129474	Grape
2.3360853	6.998381	Grape
4.587567	7.581888	Grape
5.0348063	8.117728	Polylobed
4.6858797	3.603522	Polylobed
2.6743007	8.448953	Polylobed
4.596626	7.6626043	Grape
4.0382805	3.294189	Polylobed
4.0327353	3.3616397	Polylobed
3.5613894	4.8718023	Grape
4.097201	3.1698263	Grape
4.1349597	3.1569748	Grape
4.003167	4.7591405	Grape
4.1926355	3.0355914	Grape
6.124452	5.920792	Polylobed
6.6821723	5.6053057	Polylobed
2.3711498	4.693574	Grape
3.550908	3.459579	Polylobed
3.9256263	3.2921014	Polylobed
2.3415709	4.7607546	Grape
2.4278004	4.787148	Grape
2.356052	5.847264	Grape
2.415943	4.8064046	Grape
2.409504	5.7329555	Grape
2.4445422	5.5410595	Grape
2.512667	5.2740984	Grape
2.4772499	5.3733234	Grape
4.305353	4.626993	Grape
3.6678789	5.4340315	Grape
3.7240212	5.3391223	Grape
2.709668	5.905236	Grape
3.007456	5.491076	Grape
4.839397	5.7637954	Polylobed
5.268445	5.370895	Polylobed
5.2778025	5.3355956	Polylobed
4.057813	5.656876	Polylobed
4.0260825	5.6255565	Polylobed
3.6825876	5.6382766	Polylobed
5.0433245	5.3304596	Polylobed
3.4014523	8.319211	Grape
3.4376783	8.331149	Grape
3.5159225	8.15397	Polylobed
3.4185169	8.3190975	Grape
4.127414	7.323446	Polylobed
3.5739675	3.6902566	Grape
3.4043586	8.320816	Grape
3.8378956	7.7127795	Polylobed
3.3888428	8.327421	Grape
3.5500598	3.714721	Grape
3.544743	3.6748607	Grape
3.5449274	3.7258108	Grape
4.139214	8.697916	Polylobed
3.7847111	6.5320225	Polylobed
4.275944	6.8686123	Polylobed
5.801412	7.16324	Polylobed
5.0549664	5.4403777	Polylobed
5.3581576	5.7922473	Polylobed
4.387309	4.3035	Polylobed
4.452234	4.253055	Polylobed
4.4244804	4.25601	Polylobed
7.295162	4.9216647	Prometaphase
7.2477455	4.6485715	Prometaphase
3.1277494	8.927115	Binuclear
4.748152	8.666217	Binuclear
2.883169	5.744574	Polylobed
2.882443	5.5079937	Polylobed
2.688718	5.629025	Polylobed
2.7647882	5.5296726	Polylobed
6.088607	6.763293	Binuclear
3.3314874	5.9523587	Binuclear
0.55789536	6.3334484	Polylobed
0.52484566	6.4614544	Polylobed
0.5192536	6.27081	Polylobed
0.57271934	6.3505626	Polylobed
3.4113977	8.461696	Polylobed
0.5847819	6.563796	Polylobed
0.86495405	6.1936045	Polylobed
0.8036692	6.816319	Polylobed
