Metadata_DNA	Model_Type	Mitocheck_Phenotypic_Class	Model_Feature_Type	Model_Balance_Type	Average_Rank	Average_P_Value	Min_IQR_Rank	Max_IQR_Rank	Min_IQR_P_Value	Max_IQR_P_Value	Count
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Interphase	CP_and_DP	balanced	5.0	0.36845884810607027	3.0	7.0	0.18533917889855175	0.5515785173135888	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Interphase	CP_and_DP	unbalanced	4.5	0.3779503301849463	2.75	6.25	0.20761477392702454	0.548285886442868	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Interphase	CP_areashape_only	balanced	4.0	0.0795434439750679	3.5	4.5	0.07496116512273585	0.08412572282739995	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Interphase	CP_areashape_only	unbalanced	2.5	0.1333953944099111	2.25	2.75	0.12352500105387056	0.14326578776595167	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Interphase	CP_zernike_only	balanced	6.5	0.06432765665629915	6.25	6.75	0.06428122107241878	0.06437409224017952	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Interphase	CP_zernike_only	unbalanced	1.0	0.1516194640663468	1.0	1.0	0.14869199345343026	0.15454693467926334	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Interphase	DP	balanced	12.5	0.0010105657628354	12.25	12.75	0.00058108110022755	0.0014400504254432499	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Interphase	DP	unbalanced	6.0	0.4524900915832202	3.5	8.5	0.22822604980958888	0.6767541333568514	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	CP	balanced	13.25	0.012768590050928825	12.5	14.25	0.0073340956955678	0.016241687295309476	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	CP	unbalanced	12.75	0.023384456239806603	12.0	13.25	0.0123198080445174	0.032930351304024295	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	CP_and_DP	balanced	10.75	0.04038996437046539	9.5	14.25	0.000139230258823375	0.04051645341535218	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	CP_and_DP	unbalanced	7.75	0.05467579586990462	4.75	10.0	0.015289117660589348	0.08702764761235533	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	CP_areashape_only	balanced	10.25	0.04692750356426517	8.75	13.0	0.0313575406051656	0.05348478819126708	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	CP_areashape_only	unbalanced	11.25	0.0239639503986025	10.0	11.75	0.019989005064224925	0.029394398341181523	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	CP_zernike_only	balanced	11.0	0.05182923648822725	9.0	13.5	0.042219844825322476	0.062172746924515875	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	CP_zernike_only	unbalanced	13.5	0.020507089957346125	13.5	15.0	0.01564462545795135	0.021589991561415625	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	DP	balanced	9.75	0.00488116509281825	8.75	10.5	0.000780795883143625	0.006339586774837425	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Large	DP	unbalanced	7.5	0.002831106631315828	6.75	7.75	0.00036204894169337824	0.00379719250375065	4
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	CP	balanced	13.5	0.0197500060765063	12.75	14.25	0.01253281380019925	0.026967198352813346	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	CP	unbalanced	14.5	0.0157502136020671	14.25	14.75	0.0150471271374989	0.0164533000666353	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	CP_and_DP	balanced	13.5	0.0028440404122054997	13.25	13.75	0.0025606326948302	0.0031274481295807998	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	CP_and_DP	unbalanced	10.5	0.0187886528501724	8.75	12.25	0.010667892721001299	0.0269094129793435	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	CP_areashape_only	balanced	9.5	0.058449057937589005	6.75	12.25	0.03449915840005255	0.08239895747512546	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	CP_areashape_only	unbalanced	12.0	0.02196472127126325	11.0	13.0	0.015814165624632025	0.028115276917894477	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	CP_zernike_only	balanced	5.5	0.0715280564162851	4.25	6.75	0.0688948986587023	0.0741612141738679	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	CP_zernike_only	unbalanced	15.0	0.013842659465536152	15.0	15.0	0.011813003908270775	0.015872315022801526	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	DP	balanced	7.0	0.0498090546740248	5.0	9.0	0.02609996775878635	0.07351814158926326	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Metaphase	DP	unbalanced	9.5	0.0051466424589343505	9.25	9.75	0.004345982641674175	0.005947302276194525	2
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	CP	balanced	6.166666666666667	0.12461586478984991	2.75	9.25	0.0543764334939513	0.11683114963911732	6
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	CP	unbalanced	3.5	0.1346179624269862	2.0	4.5	0.09426318326871767	0.17171537201546294	6
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	CP_and_DP	balanced	7.333333333333333	0.0828379681423046	3.0	11.5	0.006352514825611425	0.14310740886227405	6
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	CP_and_DP	unbalanced	8.0	0.04585778428140608	5.25	10.75	0.00905447173579265	0.06925416354454332	6
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	CP_areashape_only	balanced	9.5	0.05163396390639868	7.0	13.5	0.0219508849514972	0.06914759401345492	6
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	CP_areashape_only	unbalanced	3.1666666666666665	0.11902242759947672	2.0	4.5	0.10012820823970357	0.13630324683124434	6
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	CP_zernike_only	balanced	8.166666666666666	0.06679539512668459	5.5	10.75	0.05759822026436603	0.06926021288028966	6
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	CP_zernike_only	unbalanced	3.3333333333333335	0.11371295966302575	2.0	4.75	0.09159404705822473	0.13685213118116757	6
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	DP	balanced	4.333333333333333	0.05352718847725777	3.5	5.0	0.039590090251987946	0.06953667217613152	6
LT0043_48/LT0043_48_166_71.tif	shuffled_baseline	Polylobed	DP	unbalanced	6.0	0.30217640779834276	1.5	10.75	0.010343022166451107	0.5150412191000413	6
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP	balanced	4.0	0.0049628263708781	4.0	4.0	0.0049628263708781	0.0049628263708781	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP	unbalanced	4.0	0.0063370454724709	4.0	4.0	0.0063370454724709	0.0063370454724709	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP_and_DP	balanced	5.0	0.0044020191745996	5.0	5.0	0.0044020191745996	0.0044020191745996	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP_and_DP	unbalanced	6.0	0.0045390447113887	6.0	6.0	0.0045390447113887	0.0045390447113887	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP_areashape_only	balanced	7.0	0.0206553302423094	7.0	7.0	0.0206553302423094	0.0206553302423094	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP_areashape_only	unbalanced	7.0	0.0367184846484113	7.0	7.0	0.0367184846484113	0.0367184846484113	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP_zernike_only	balanced	2.0	0.1443115004650662	2.0	2.0	0.1443115004650662	0.1443115004650662	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP_zernike_only	unbalanced	2.0	0.202045125182342	2.0	2.0	0.202045125182342	0.202045125182342	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	DP	balanced	8.0	0.0036541252738251	8.0	8.0	0.0036541252738251	0.0036541252738251	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	DP	unbalanced	9.0	0.0045276825372491	9.0	9.0	0.0045276825372491	0.0045276825372491	1
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP	balanced	5.333333333333333	0.5681277068929717	1.0	7.5	0.384011098685729	0.8521915586547009	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP	unbalanced	5.666666666666667	0.628278806889555	1.0	8.0	0.45464506297932655	0.9424182099530699	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP_and_DP	balanced	5.666666666666667	0.4951587933481864	1.0	8.0	0.29340646193024367	0.7427381530224212	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP_and_DP	unbalanced	5.666666666666667	0.5639223017967597	1.0	8.0	0.3899794227507071	0.8458834319752095	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP_areashape_only	balanced	3.6666666666666665	0.22945991384413075	1.0	5.0	0.1613769633919005	0.3425401724012326	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP_areashape_only	unbalanced	3.6666666666666665	0.3359470154063402	1.0	5.0	0.24434165403656646	0.5032708859457858	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP_zernike_only	balanced	4.666666666666667	0.10790248204731344	2.5	6.0	0.06859312811910115	0.1570960998832864	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP_zernike_only	unbalanced	4.0	0.176450963721278	2.0	5.0	0.11818668774157515	0.25987959901990376	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	DP	balanced	4.666666666666667	0.40111788139782395	1.0	6.5	0.25882110306205625	0.6015727406662095	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	DP	unbalanced	4.333333333333333	0.4682575508178695	1.0	6.0	0.3494168045657272	0.701841345110821	3
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP	balanced	8.0	9.443259483412389e-06	8.0	8.0	9.443259483412389e-06	9.443259483412389e-06	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP	unbalanced	8.0	3.7426105816218464e-06	8.0	8.0	3.7426105816218464e-06	3.7426105816218464e-06	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP_and_DP	balanced	10.0	0.0001083952913809	10.0	10.0	0.0001083952913809	0.0001083952913809	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP_and_DP	unbalanced	10.0	6.922746675899183e-05	10.0	10.0	6.922746675899183e-05	6.922746675899183e-05	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP_areashape_only	balanced	8.0	0.0052716827494033	8.0	8.0	0.0052716827494033	0.0052716827494033	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP_areashape_only	unbalanced	8.0	0.0052508115428143	8.0	8.0	0.0052508115428143	0.0052508115428143	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP_zernike_only	balanced	7.0	0.03025617138072	7.0	7.0	0.03025617138072	0.03025617138072	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP_zernike_only	unbalanced	6.0	0.0241580214381479	6.0	6.0	0.0241580214381479	0.0241580214381479	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	DP	balanced	9.0	0.0029273298644217	9.0	9.0	0.0029273298644217	0.0029273298644217	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	DP	unbalanced	10.0	0.0031375589396508	10.0	10.0	0.0031375589396508	0.0031375589396508	1
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP	balanced	8.666666666666666	0.005652348348067532	7.0	12.0	0.00021374033967694878	0.0084784590243212	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP	unbalanced	8.666666666666666	0.09100989448349607	7.0	12.0	0.0002200537353237174	0.13651456435263715	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP_and_DP	balanced	6.666666666666667	0.20060977997643623	4.0	9.5	0.0023697545058337	0.30085290500480344	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP_and_DP	unbalanced	6.333333333333333	0.2952554743140369	3.5	9.0	0.0010374134550474637	0.44284795338163563	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP_areashape_only	balanced	7.333333333333333	0.014529930617294533	6.5	9.0	0.00800582682229125	0.0194091311603243	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP_areashape_only	unbalanced	4.666666666666667	0.033631443907616965	3.5	5.5	0.022722534449682648	0.0418423955581486	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP_zernike_only	balanced	5.333333333333333	0.060740013720728236	3.5	7.0	0.033601943162976	0.08365754719859836	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP_zernike_only	unbalanced	4.333333333333333	0.14875099073483344	3.0	5.5	0.04754595960296655	0.21092490490524926	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	DP	balanced	2.6666666666666665	0.3407776239734495	1.5	3.5	0.01431272493944625	0.5098653821674475	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	DP	unbalanced	3.0	0.34172221468572306	1.5	4.0	0.01478392343958025	0.5111689006811961	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	CP	balanced	4.0	0.1034703669872778	4.0	4.0	0.1034703669872778	0.1034703669872778	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	CP	unbalanced	4.0	0.1139381558117592	4.0	4.0	0.1139381558117592	0.1139381558117592	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	CP_and_DP	balanced	8.0	0.0312976342243268	8.0	8.0	0.0312976342243268	0.0312976342243268	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	CP_and_DP	unbalanced	15.0	0.0034357422817372	15.0	15.0	0.0034357422817372	0.0034357422817372	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	CP_areashape_only	balanced	4.0	0.0942296203080691	4.0	4.0	0.0942296203080691	0.0942296203080691	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	CP_areashape_only	unbalanced	4.0	0.1101562844461681	4.0	4.0	0.1101562844461681	0.1101562844461681	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	CP_zernike_only	balanced	10.0	0.0596909300824974	10.0	10.0	0.0596909300824974	0.0596909300824974	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	CP_zernike_only	unbalanced	1.0	0.1536477353731486	1.0	1.0	0.1536477353731486	0.1536477353731486	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	DP	balanced	8.0	0.0148339880994525	8.0	8.0	0.0148339880994525	0.0148339880994525	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Apoptosis	DP	unbalanced	3.0	0.1514144626867547	3.0	3.0	0.1514144626867547	0.1514144626867547	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	CP	balanced	8.0	0.0490906818800999	6.0	10.5	0.0247504987726188	0.0727582307276359	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	CP	unbalanced	5.333333333333333	0.0970938569435162	3.0	6.5	0.07831059610353669	0.12207980662668516	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	CP_and_DP	balanced	5.0	0.06604162678099784	4.0	6.5	0.02307200572797035	0.08911828200620986	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	CP_and_DP	unbalanced	13.666666666666666	0.012388763576772167	13.0	15.0	0.0035740466514379505	0.01771576742189135	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	CP_areashape_only	balanced	7.666666666666667	0.06648887893716723	7.5	8.0	0.06521256638510105	0.06843619817022925	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	CP_areashape_only	unbalanced	1.0	0.19249633296877913	1.0	1.0	0.16642320768533814	0.2112250272859807	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	CP_zernike_only	balanced	8.666666666666666	0.06246216844886857	8.0	9.5	0.05948823720049175	0.066139987181777	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	CP_zernike_only	unbalanced	1.6666666666666667	0.15065587548243095	1.0	2.0	0.13402079214518992	0.1647233963322379	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	DP	balanced	8.333333333333334	0.04421733870539793	6.0	11.0	0.01882780507948995	0.06298349574153345	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Interphase	DP	unbalanced	13.666666666666666	2.8846763367162154e-05	13.0	15.0	9.241163618657296e-06	4.291740438119889e-05	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	CP	balanced	9.0	0.0108235570982741	9.0	9.0	0.0108235570982741	0.0108235570982741	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	CP	unbalanced	10.0	0.0356758734959002	10.0	10.0	0.0356758734959002	0.0356758734959002	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	CP_and_DP	balanced	13.0	0.0011010975386605	13.0	13.0	0.0011010975386605	0.0011010975386605	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	CP_and_DP	unbalanced	9.0	0.0248659680785095	9.0	9.0	0.0248659680785095	0.0248659680785095	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	CP_areashape_only	balanced	1.0	0.2031089048984296	1.0	1.0	0.2031089048984296	0.2031089048984296	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	CP_areashape_only	unbalanced	5.0	0.0958594272008266	5.0	5.0	0.0958594272008266	0.0958594272008266	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	CP_zernike_only	balanced	4.0	0.0746068437032545	4.0	4.0	0.0746068437032545	0.0746068437032545	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	CP_zernike_only	unbalanced	4.0	0.1074276112435529	4.0	4.0	0.1074276112435529	0.1074276112435529	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	DP	balanced	15.0	0.0008370174785254	15.0	15.0	0.0008370174785254	0.0008370174785254	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	MetaphaseAlignment	DP	unbalanced	10.0	0.008382183940728	10.0	10.0	0.008382183940728	0.008382183940728	1
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	CP	balanced	4.0	0.07850166691686733	3.0	5.5	0.0360864978495411	0.11327431798933765	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	CP	unbalanced	3.3333333333333335	0.12323355558757172	2.0	4.5	0.08671426812457225	0.16992822993876644	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	CP_and_DP	balanced	6.0	0.11413496390022206	3.0	8.5	0.0291257678789936	0.16947522837471649	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	CP_and_DP	unbalanced	6.0	0.10629172016606682	2.5	8.5	0.037012087815733154	0.15560875520149636	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	CP_areashape_only	balanced	6.333333333333333	0.06858349939671833	4.5	7.5	0.0646541415071603	0.0739445518159651	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	CP_areashape_only	unbalanced	5.0	0.08994311199315837	4.5	5.5	0.087928759659049	0.09343519620601906	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	CP_zernike_only	balanced	5.333333333333333	0.07363226332341206	4.0	6.0	0.0693393950744106	0.0794443227382251	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	CP_zernike_only	unbalanced	2.3333333333333335	0.11817098885325604	1.5	3.0	0.1107863176153162	0.1316873342690414	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	DP	balanced	4.333333333333333	0.0977335879515062	3.5	5.5	0.0372707775268818	0.13189102444060455	3
LT0043_48/LT0043_48_166_74.tif	shuffled_baseline	Polylobed	DP	unbalanced	4.333333333333333	0.08925797079546167	3.0	5.0	0.06269532694467235	0.12247412554923966	3
LT0043_48/LT0043_48_166_79.tif	final	Large	CP	balanced	3.5	0.0224135004143155	2.75	4.25	0.0113046753770742	0.0335223254515568	2
LT0043_48/LT0043_48_166_79.tif	final	Large	CP	unbalanced	4.0	0.00320933411618675	3.0	5.0	0.0016773154681176251	0.0047413527642558755	2
LT0043_48/LT0043_48_166_79.tif	final	Large	CP_and_DP	balanced	4.5	0.0015750655374068057	4.25	4.75	0.0008068674248151586	0.0023432636499984526	2
LT0043_48/LT0043_48_166_79.tif	final	Large	CP_and_DP	unbalanced	4.5	0.0009178881402165991	4.25	4.75	0.0004729675783510488	0.0013628087020821494	2
LT0043_48/LT0043_48_166_79.tif	final	Large	CP_areashape_only	balanced	7.5	0.22255609942662424	4.25	10.75	0.11173196269465886	0.3333802361585896	2
LT0043_48/LT0043_48_166_79.tif	final	Large	CP_areashape_only	unbalanced	8.0	0.0417235177740172	5.0	11.0	0.0210515917992622	0.0623954437487722	2
LT0043_48/LT0043_48_166_79.tif	final	Large	CP_zernike_only	balanced	9.5	0.02085907897190155	9.25	9.75	0.017070763744911326	0.024647394198891774	2
LT0043_48/LT0043_48_166_79.tif	final	Large	CP_zernike_only	unbalanced	11.0	0.00925840292583615	10.5	11.5	0.008878931891039325	0.009637873960632976	2
LT0043_48/LT0043_48_166_79.tif	final	Large	DP	balanced	7.0	0.00014268388659145276	6.5	7.5	7.735650545097914e-05	0.0002080112677319264	2
LT0043_48/LT0043_48_166_79.tif	final	Large	DP	unbalanced	6.5	0.0002569981944482755	5.75	7.25	0.0001409492536861633	0.00037304713521038775	2
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP	balanced	2.0	0.3777533045224523	1.0	3.0	0.0022257662726444002	0.7471293891007045	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP	unbalanced	1.75	0.45209887905219504	1.0	2.25	0.011815071789185875	0.8845119635618065	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP_and_DP	balanced	2.5	0.42469242429449283	1.0	4.0	0.00042456715854395	0.8258972095278245	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP_and_DP	unbalanced	2.5	0.4534965750395009	1.0	4.0	0.0009741563712944249	0.9013738197251369	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP_areashape_only	balanced	5.75	0.07932303849397562	5.0	7.25	0.001500792187984225	0.09088749592540851	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP_areashape_only	unbalanced	4.75	0.1167687235635997	4.0	6.25	0.0052745367502717	0.1331767308292467	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP_zernike_only	balanced	6.75	0.06265243267076924	4.25	10.0	0.014266372360679075	0.06904071264307252	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP_zernike_only	unbalanced	5.0	0.10480277687139368	3.25	7.25	0.0136583970508318	0.12203784581706023	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	DP	balanced	3.25	0.36384932780600315	1.0	4.75	0.0003206490945285	0.6759972388498301	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	DP	unbalanced	3.25	0.41360745917120323	1.0	4.75	0.0010369959509339	0.8155684437871822	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	CP	balanced	14.5	0.0018025038106775498	14.25	14.75	0.001665637066528125	0.0019393705548269749	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	CP	unbalanced	11.5	0.0222313778560271	11.25	11.75	0.01743709590150725	0.02702565981054695	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	CP_and_DP	balanced	7.5	0.01285631302186095	7.25	7.75	0.012797410874179575	0.012915215169542325	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	CP_and_DP	unbalanced	9.5	0.00859179795599435	9.25	9.75	0.0053108329131407745	0.011872762998847925	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	CP_areashape_only	balanced	3.0	0.11572013837118884	2.0	4.0	0.09423395474462823	0.13720632199774946	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	CP_areashape_only	unbalanced	11.5	0.019469231400942352	11.25	11.75	0.017958370981406974	0.020980091820477727	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	CP_zernike_only	balanced	11.5	0.05203313442154165	11.25	11.75	0.05185993023367817	0.05220633860940513	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	CP_zernike_only	unbalanced	8.5	0.047373847264917154	8.25	8.75	0.04629637328025463	0.048451321249579675	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	DP	balanced	14.0	0.00086391129631375	13.5	14.5	0.000506819903959125	0.001221002688668375	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Large	DP	unbalanced	6.0	0.0004293606334297	4.5	7.5	0.0003041842025741	0.0005545370642853001	2
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	CP	balanced	8.0	0.03652591212368	7.0	9.0	0.03300522316369028	0.04158297499593268	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	CP	unbalanced	5.0	0.08270087774561781	3.75	6.25	0.07405446452558676	0.0918555997456027	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	CP_and_DP	balanced	6.25	0.049727980859402804	4.25	8.0	0.01745076715458005	0.05381091584422295	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	CP_and_DP	unbalanced	5.75	0.24611750626998388	3.25	9.0	0.03370109057729502	0.28801240238001563	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	CP_areashape_only	balanced	4.5	0.0803626275619906	4.5	5.0	0.07515703264997164	0.08791183511437656	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	CP_areashape_only	unbalanced	2.75	0.11342865782720828	2.75	3.0	0.10121216916324025	0.12411547584387123	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	CP_zernike_only	balanced	6.5	0.06540335202505178	5.5	7.5	0.062054707213019075	0.06774254682747266	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	CP_zernike_only	unbalanced	3.0	0.11631194018916141	2.5	4.0	0.1011536329559121	0.12192127473205915	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	DP	balanced	6.75	0.05001705212467683	3.75	9.5	0.00116615826891695	0.05312538187085953	4
LT0043_48/LT0043_48_166_79.tif	shuffled_baseline	Polylobed	DP	unbalanced	12.5	0.0005258577455311313	12.25	14.25	3.946479378598978e-06	0.0005379745159146556	4
LT0043_48/LT0043_48_166_84.tif	final	Anaphase	CP	balanced	7.666666666666667	0.2627114989328971	2.75	11.75	1.213212135082862e-06	0.5084878985705488	6
